string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	string[64]	dword	float	dword	string[64]	string[64]	dword	dword	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	dword	float	dword	float	long	float	long	dword	float	dword	float	dword	dword	dword	float	dword	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iwxmh40	1	A1079C	52	Тип С-Увеличение НР/FP  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	37	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmh40	3	0	
iwxmi40	1	A1079C	52	Тип С-Вампиризм  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	37	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmi40	3	0	
iwxmj40	1	A1079C	52	Тип С-Очищение  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	37	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmj40	3	0	
iwxmk40	1	A1079C	52	Тип С-Крит  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	37	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmk40	3	0	
iwxml40	1	A1079C	52	Тип С-Радиус Атаки  Боевая Секира [40 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	37	-1	0	0	40	-1	-1	0	301500	0	0	0	0	3015	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	21,79999924	-5	30	1108	60	1520	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxml40	3	0	
iwxma45	1	A107B0	53	Тип С-Бег  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	42	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxma45	3	0	
iwxmb45	1	A107B0	53	Тип С-Антимагия  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	42	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmb45	3	0	
iwxmc45	1	A107B0	53	Тип С-Точность  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	42	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmc45	3	0	
iwxmd45	1	A107B0	53	Тип С-Уворот  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	42	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmd45	3	0	
iwxme45	1	A107B0	53	Тип С-Урон  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	42	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxme45	3	0	
iwxmf45	1	A107B0	53	Тип С-Защита  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	42	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmf45	3	0	
iwxmg45	1	A107B0	53	Тип С-Увеличение НР  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	42	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmg45	3	0	
iwxmh45	1	A107B0	53	Тип С-Увеличение НР/FP  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	42	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmh45	3	0	
iwxmi45	1	A107B0	53	Тип С-Вампиризм  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	42	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmi45	3	0	
iwxmj45	1	A107B0	53	Тип С-Очищение  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	42	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmj45	3	0	
iwxmk45	1	A107B0	53	Тип С-Крит  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	42	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmk45	3	0	
iwxml45	1	A107B0	53	Тип С-Радиус Атаки  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	42	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxml45	3	0	
iwxma50	1	A107C4	54	Тип С-Бег  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	47	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxma50	3	0	
iwxmb50	1	A107C4	54	Тип С-Антимагия  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	47	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmb50	3	0	
iwxmc50	1	A107C4	54	Тип С-Точность  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	47	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmc50	3	0	
iwxmd50	1	A107C4	54	Тип С-Уворот  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	47	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmd50	3	0	
iwxme50	1	A107C4	54	Тип С-Урон  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	47	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxme50	3	0	
iwxmf50	1	A107C4	54	Тип С-Защита  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	47	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmf50	3	0	
iwxmg50	1	A107C4	54	Тип С-Увеличение НР  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	47	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmg50	3	0	
iwxmh50	1	A107C4	54	Тип С-Увеличение НР/FP  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	47	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmh50	3	0	
iwxmi50	1	A107C4	54	Тип С-Вампиризм  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	47	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmi50	3	0	
iwxmj50	1	A107C4	54	Тип С-Очищение  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	47	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmj50	3	0	
iwxmk50	1	A107C4	54	Тип С-Крит  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	47	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxmk50	3	0	
iwxml50	1	A107C4	54	Тип С-Радиус Атаки  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	47	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxml50	3	0	
iwmma30	1	A10A74	68	Тип С-Бег  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	27	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmma30	4	0	
iwmmb30	1	A10A74	68	Тип С-Антимагия  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	27	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmb30	4	0	
iwmmc30	1	A10A74	68	Тип С-Точность  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	27	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmc30	4	0	
iwmmd30	1	A10A74	68	Тип С-Уворот  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	27	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmd30	4	0	
iwmme30	1	A10A74	68	Тип С-Урон  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	27	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmme30	4	0	
iwmmf30	1	A10A74	68	Тип С-Защита  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	27	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmf30	4	0	
iwmmg30	1	A10A74	68	Тип С-Увеличение НР  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	27	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmg30	4	0	
iwmmh30	1	A10A74	68	Тип С-Увеличение НР/FP  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	27	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmh30	4	0	
iwmmi30	1	A10A74	68	Тип С-Вампиризм  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	27	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmi30	4	0	
iwmmj30	1	A10A74	68	Тип С-Очищение  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	27	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmj30	4	0	
iwmmk30	1	A10A74	68	Тип С-Крит  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	27	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmk30	4	0	
iwmml30	1	A10A74	68	Тип С-Радиус Атаки  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	27	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmml30	4	0	
iwmma35	1	A10B88	69	Тип С-Бег  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	32	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmma35	4	0	
iwmmb35	1	A10B88	69	Тип С-Антимагия  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	32	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmb35	4	0	
iwmmc35	1	A10B88	69	Тип С-Точность  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	32	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmc35	4	0	
iwmmd35	1	A10B88	69	Тип С-Уворот  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	32	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmd35	4	0	
iwmme35	1	A10B88	69	Тип С-Урон  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	32	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmme35	4	0	
iwmmf35	1	A10B88	69	Тип С-Защита  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	32	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmf35	4	0	
iwmmg35	1	A10B88	69	Тип С-Увеличение НР  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	32	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmg35	4	0	
iwmmh35	1	A10B88	69	Тип С-Увеличение НР/FP  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	32	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmh35	4	0	
iwmmi35	1	A10B88	69	Тип С-Вампиризм  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	32	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmi35	4	0	
iwmmj35	1	A10B88	69	Тип С-Очищение  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	32	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmj35	4	0	
iwmmk35	1	A10B88	69	Тип С-Крит  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	32	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmk35	4	0	
iwmml35	1	A10B88	69	Тип С-Радиус Атаки  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	32	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmml35	4	0	
iwmma40	1	A10B9C	70	Тип С-Бег  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	37	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmma40	4	0	
iwmmb40	1	A10B9C	70	Тип С-Антимагия  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	37	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmb40	4	0	
iwmmc40	1	A10B9C	70	Тип С-Точность  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	37	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmc40	4	0	
iwmmd40	1	A10B9C	70	Тип С-Уворот  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	37	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmd40	4	0	
iwmme40	1	A10B9C	70	Тип С-Урон  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	37	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmme40	4	0	
iwmmf40	1	A10B9C	70	Тип С-Защита  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	37	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmf40	4	0	
iwmmg40	1	A10B9C	70	Тип С-Увеличение НР  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	37	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmg40	4	0	
iwmmh40	1	A10B9C	70	Тип С-Увеличение НР/FP  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	37	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmh40	4	0	
iwmmi40	1	A10B9C	70	Тип С-Вампиризм  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	37	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmi40	4	0	
iwmmj40	1	A10B9C	70	Тип С-Очищение  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	37	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmj40	4	0	
iwmmk40	1	A10B9C	70	Тип С-Крит  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	37	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmmk40	4	0	
iwmml40	1	A10B9C	70	Тип С-Радиус Атаки  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	37	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmml40	4	0	
iwmma45	1	A10BB0	71	Тип С-Бег  Боевой Энергомолот [45 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	42	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	15	-5	30	1584	56	2068	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmma45	4	0	
