clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	dword	stb4	float	dword	dword	dword	dword	byte	bulltype	dword	xeh	dword	dword	END
iwbjl35	Тип С-Радиус Атаки  Боевой Арбалет [35 	A11088	123	11111	6	0	0	235800	0	0	0	0	2358	1	1	1	1	4856	1	0	0	-1	3	0	7	0	0	35	1	-1	26	-1	0	0	0	1259	1	20	0	0	0	0	0	0	20	0	0	0	7	0	5	0	1111	180	583	1179	0	0	-1	B	0	-1	4	0	
iwbja40	Тип С-Бег  Осадный Энерголук [40 	A10F9C	124	11111	6	0	0	332100	0	0	0	0	3321	1	1	1	1	4857	1	0	0	-1	3	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	1	12	0	0	0	0	0	0	1	0	0	0	7	0	5	0	1111	180	742	1476	0	0	-1	C	0	-1	4	0	
iwbjb40	Тип С-Антимагия  Осадный Энерголук [40 	A10F9C	124	11111	6	0	0	332100	0	0	0	0	3321	1	1	1	1	4858	1	0	0	-1	3	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	1	29	0	0	0	0	0	0	10	0	0	0	7	0	5	0	1111	180	742	1476	0	0	-1	C	0	-1	4	0	
iwbjc40	Тип С-Точность  Осадный Энерголук [40 	A10F9C	124	11111	6	0	0	332100	0	0	0	0	3321	1	1	1	1	4859	1	0	0	-1	3	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	1	3	0	0	0	0	0	0	30	0	0	0	7	0	5	0	1111	180	742	1476	0	0	-1	C	0	-1	4	0	
iwbjd40	Тип С-Уворот  Осадный Энерголук [40 	A10F9C	124	11111	6	0	0	332100	0	0	0	0	3321	1	1	1	1	4860	1	0	0	-1	3	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	1	4	0	0	0	0	0	0	10	0	0	0	7	0	5	0	1111	180	742	1476	0	0	-1	C	0	-1	4	0	
iwbje40	Тип С-Урон  Осадный Энерголук [40 	A10F9C	124	11111	6	0	0	332100	0	0	0	0	3321	1	1	1	1	4861	1	0	0	-1	3	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	1	6	0	0	0	0	0	0	0,100000001	0	0	0	7	0	5	0	1111	180	742	1476	0	0	-1	C	0	-1	4	0	
iwbjf40	Тип С-Защита  Осадный Энерголук [40 	A10F9C	124	11111	6	0	0	332100	0	0	0	0	3321	1	1	1	1	4862	1	0	0	-1	3	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	1	7	0	0	0	0	0	0	0,100000001	0	0	0	7	0	5	0	1111	180	742	1476	0	0	-1	C	0	-1	4	0	
iwbjg40	Тип С-Увеличение НР  Осадный Энерголук [40 	A10F9C	124	11111	6	0	0	332100	0	0	0	0	3321	1	1	1	1	4863	1	0	0	-1	3	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	1	30	0	0	0	0	0	0	0,059999999	0	0	0	7	0	5	0	1111	180	742	1476	0	0	-1	C	0	-1	4	0	
iwbjh40	Тип С-Увеличение НР/FP  Осадный Энерголук [40 	A10F9C	124	11111	6	0	0	332100	0	0	0	0	3321	1	1	1	1	4864	1	0	0	-1	3	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	1	5	0	0	0	0	0	0	0,050000001	0	0	0	7	0	5	0	1111	180	742	1476	0	0	-1	C	0	-1	4	0	
iwbji40	Тип С-Вампиризм  Осадный Энерголук [40 	A10F9C	124	11111	6	0	0	332100	0	0	0	0	3321	1	1	1	1	4865	1	0	0	-1	3	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	1	17	0	0	0	0	0	0	0,200000003	0	0	0	7	0	5	0	1111	180	742	1476	0	0	-1	C	0	-1	4	0	
iwbjj40	Тип С-Очищение  Осадный Энерголук [40 	A10F9C	124	11111	6	0	0	332100	0	0	0	0	3321	1	1	1	1	4866	1	0	0	-1	3	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	7	0	5	0	1111	180	742	1476	0	0	-1	C	0	-1	4	0	
iwbjk40	Тип С-Крит  Осадный Энерголук [40 	A10F9C	124	11111	6	0	0	332100	0	0	0	0	3321	1	1	1	1	4867	1	0	0	-1	3	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	1	19	0	0	0	0	0	0	5	0	0	0	7	0	5	0	1111	180	742	1476	0	0	-1	C	0	-1	4	0	
iwbjl40	Тип С-Радиус Атаки  Осадный Энерголук [40 	A10F9C	124	11111	6	0	0	332100	0	0	0	0	3321	1	1	1	1	4868	1	0	0	-1	3	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	1	20	0	0	0	0	0	0	20	0	0	0	7	0	5	0	1111	180	742	1476	0	0	-1	C	0	-1	4	0	
iwbja45	Тип С-Бег  Осадный Энергоарбалет [45 	A110B0	125	11111	6	0	0	511000	0	0	0	0	5110	1	1	1	1	4869	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	1259	1	12	0	0	0	0	0	0	1	0	0	0	7	0	5	0	1111	180	1025	2044	0	0	-1	D	0	-1	4	0	
iwbjb45	Тип С-Антимагия  Осадный Энергоарбалет [45 	A110B0	125	11111	6	0	0	511000	0	0	0	0	5110	1	1	1	1	4870	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	1259	1	29	0	0	0	0	0	0	10	0	0	0	7	0	5	0	1111	180	1025	2044	0	0	-1	D	0	-1	4	0	
iwbjc45	Тип С-Точность  Осадный Энергоарбалет [45 	A110B0	125	11111	6	0	0	511000	0	0	0	0	5110	1	1	1	1	4871	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	1259	1	3	0	0	0	0	0	0	30	0	0	0	7	0	5	0	1111	180	1025	2044	0	0	-1	D	0	-1	4	0	
iwbjd45	Тип С-Уворот  Осадный Энергоарбалет [45 	A110B0	125	11111	6	0	0	511000	0	0	0	0	5110	1	1	1	1	4872	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	1259	1	4	0	0	0	0	0	0	10	0	0	0	7	0	5	0	1111	180	1025	2044	0	0	-1	D	0	-1	4	0	
iwbje45	Тип С-Урон  Осадный Энергоарбалет [45 	A110B0	125	11111	6	0	0	511000	0	0	0	0	5110	1	1	1	1	4873	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	1259	1	6	0	0	0	0	0	0	0,100000001	0	0	0	7	0	5	0	1111	180	1025	2044	0	0	-1	D	0	-1	4	0	
iwbjf45	Тип С-Защита  Осадный Энергоарбалет [45 	A110B0	125	11111	6	0	0	511000	0	0	0	0	5110	1	1	1	1	4874	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	1259	1	7	0	0	0	0	0	0	0,100000001	0	0	0	7	0	5	0	1111	180	1025	2044	0	0	-1	D	0	-1	4	0	
iwbjg45	Тип С-Увеличение НР  Осадный Энергоарбалет [45 	A110B0	125	11111	6	0	0	511000	0	0	0	0	5110	1	1	1	1	4875	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	1259	1	30	0	0	0	0	0	0	0,059999999	0	0	0	7	0	5	0	1111	180	1025	2044	0	0	-1	D	0	-1	4	0	
iwbjh45	Тип С-Увеличение НР/FP  Осадный Энергоарбалет [45 	A110B0	125	11111	6	0	0	511000	0	0	0	0	5110	1	1	1	1	4876	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	1259	1	5	0	0	0	0	0	0	0,050000001	0	0	0	7	0	5	0	1111	180	1025	2044	0	0	-1	D	0	-1	4	0	
iwbji45	Тип С-Вампиризм  Осадный Энергоарбалет [45 	A110B0	125	11111	6	0	0	511000	0	0	0	0	5110	1	1	1	1	4877	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	1259	1	17	0	0	0	0	0	0	0,200000003	0	0	0	7	0	5	0	1111	180	1025	2044	0	0	-1	D	0	-1	4	0	
iwbjj45	Тип С-Очищение  Осадный Энергоарбалет [45 	A110B0	125	11111	6	0	0	511000	0	0	0	0	5110	1	1	1	1	4878	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	1259	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	7	0	5	0	1111	180	1025	2044	0	0	-1	D	0	-1	4	0	
iwbjk45	Тип С-Крит  Осадный Энергоарбалет [45 	A110B0	125	11111	6	0	0	511000	0	0	0	0	5110	1	1	1	1	4879	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	1259	1	19	0	0	0	0	0	0	5	0	0	0	7	0	5	0	1111	180	1025	2044	0	0	-1	D	0	-1	4	0	
iwbjl45	Тип С-Радиус Атаки  Осадный Энергоарбалет [45 	A110B0	125	11111	6	0	0	511000	0	0	0	0	5110	1	1	1	1	4880	1	0	0	-1	3	0	7	0	0	45	1	-1	68	-1	0	0	0	1259	1	20	0	0	0	0	0	0	20	0	0	0	7	0	5	0	1111	180	1025	2044	0	0	-1	D	0	-1	4	0	
iwbja50	Тип С-Бег  Лук Древних [50 	A10FC4	126	11111	6	0	0	735075	0	0	0	0	7350	1	1	1	1	4881	1	0	0	-1	3	0	7	0	0	50	1	-1	99	-1	0	0	0	1299	1	12	0	0	0	0	0	0	1	0	0	0	7	0	5	0	1111	180	1373	2673	0	0	-1	C	0	-1	4	0	
iwbjb50	Тип С-Антимагия  Лук Древних [50 	A10FC4	126	11111	6	0	0	735075	0	0	0	0	7350	1	1	1	1	4882	1	0	0	-1	3	0	7	0	0	50	1	-1	99	-1	0	0	0	1299	1	29	0	0	0	0	0	0	10	0	0	0	7	0	5	0	1111	180	1373	2673	0	0	-1	C	0	-1	4	0	
iwbjc50	Тип С-Точность  Лук Древних [50 	A10FC4	126	11111	6	0	0	735075	0	0	0	0	7350	1	1	1	1	4883	1	0	0	-1	3	0	7	0	0	50	1	-1	99	-1	0	0	0	1299	1	3	0	0	0	0	0	0	30	0	0	0	7	0	5	0	1111	180	1373	2673	0	0	-1	C	0	-1	4	0	
iwbjd50	Тип С-Уворот  Лук Древних [50 	A10FC4	126	11111	6	0	0	735075	0	0	0	0	7350	1	1	1	1	4884	1	0	0	-1	3	0	7	0	0	50	1	-1	99	-1	0	0	0	1299	1	4	0	0	0	0	0	0	10	0	0	0	7	0	5	0	1111	180	1373	2673	0	0	-1	C	0	-1	4	0	
iwbje50	Тип С-Урон  Лук Древних [50 	A10FC4	126	11111	6	0	0	735075	0	0	0	0	7350	1	1	1	1	4885	1	0	0	-1	3	0	7	0	0	50	1	-1	99	-1	0	0	0	1299	1	6	0	0	0	0	0	0	0,100000001	0	0	0	7	0	5	0	1111	180	1373	2673	0	0	-1	C	0	-1	4	0	
iwbjf50	Тип С-Защита  Лук Древних [50 	A10FC4	126	11111	6	0	0	735075	0	0	0	0	7350	1	1	1	1	4886	1	0	0	-1	3	0	7	0	0	50	1	-1	99	-1	0	0	0	1299	1	7	0	0	0	0	0	0	0,100000001	0	0	0	7	0	5	0	1111	180	1373	2673	0	0	-1	C	0	-1	4	0	
iwbjg50	Тип С-Увеличение НР  Лук Древних [50 	A10FC4	126	11111	6	0	0	735075	0	0	0	0	7350	1	1	1	1	4887	1	0	0	-1	3	0	7	0	0	50	1	-1	99	-1	0	0	0	1299	1	30	0	0	0	0	0	0	0,059999999	0	0	0	7	0	5	0	1111	180	1373	2673	0	0	-1	C	0	-1	4	0	
iwbjh50	Тип С-Увеличение НР/FP  Лук Древних [50 	A10FC4	126	11111	6	0	0	735075	0	0	0	0	7350	1	1	1	1	4888	1	0	0	-1	3	0	7	0	0	50	1	-1	99	-1	0	0	0	1299	1	5	0	0	0	0	0	0	0,050000001	0	0	0	7	0	5	0	1111	180	1373	2673	0	0	-1	C	0	-1	4	0	
iwbji50	Тип С-Вампиризм  Лук Древних [50 	A10FC4	126	11111	6	0	0	735075	0	0	0	0	7350	1	1	1	1	4889	1	0	0	-1	3	0	7	0	0	50	1	-1	99	-1	0	0	0	1299	1	17	0	0	0	0	0	0	0,200000003	0	0	0	7	0	5	0	1111	180	1373	2673	0	0	-1	C	0	-1	4	0	
iwbjj50	Тип С-Очищение  Лук Древних [50 	A10FC4	126	11111	6	0	0	735075	0	0	0	0	7350	1	1	1	1	4890	1	0	0	-1	3	0	7	0	0	50	1	-1	99	-1	0	0	0	1299	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	7	0	5	0	1111	180	1373	2673	0	0	-1	C	0	-1	4	0	
iwbjk50	Тип С-Крит  Лук Древних [50 	A10FC4	126	11111	6	0	0	735075	0	0	0	0	7350	1	1	1	1	4891	1	0	0	-1	3	0	7	0	0	50	1	-1	99	-1	0	0	0	1299	1	19	0	0	0	0	0	0	5	0	0	0	7	0	5	0	1111	180	1373	2673	0	0	-1	C	0	-1	4	0	
iwbjl50	Тип С-Радиус Атаки  Лук Древних [50 	A10FC4	126	11111	6	0	0	735075	0	0	0	0	7350	1	1	1	1	4892	1	0	0	-1	3	0	7	0	0	50	1	-1	99	-1	0	0	0	1299	1	20	0	0	0	0	0	0	20	0	0	0	7	0	5	0	1111	180	1373	2673	0	0	-1	C	0	-1	4	0	
iwuja30	Тип С-Бег  Штурмовой Ракетомет [30 	41143A	153	00001	6	0	0	160825	0	0	0	0	1608	1	1	1	1	4893	1	0	0	-1	3	0	7	0	0	30	2	-1	10	-1	0	0	0	2216	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	0	1111	225	558	1195	0	0	-1	I	0	-1	4	0	
iwujb30	Тип С-Антимагия  Штурмовой Ракетомет [30 	41143A	153	00001	6	0	0	160825	0	0	0	0	1608	1	1	1	1	4894	1	0	0	-1	3	0	7	0	0	30	2	-1	10	-1	0	0	0	2216	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	0	1111	225	558	1195	0	0	-1	I	0	-1	4	0	
iwujc30	Тип С-Точность  Штурмовой Ракетомет [30 	41143A	153	00001	6	0	0	160825	0	0	0	0	1608	1	1	1	1	4895	1	0	0	-1	3	0	7	0	0	30	2	-1	10	-1	0	0	0	2216	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	0	1111	225	558	1195	0	0	-1	I	0	-1	4	0	
iwujd30	Тип С-Уворот  Штурмовой Ракетомет [30 	41143A	153	00001	6	0	0	160825	0	0	0	0	1608	1	1	1	1	4896	1	0	0	-1	3	0	7	0	0	30	2	-1	10	-1	0	0	0	2216	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	0	1111	225	558	1195	0	0	-1	I	0	-1	4	0	
iwuje30	Тип С-Урон  Штурмовой Ракетомет [30 	41143A	153	00001	6	0	0	160825	0	0	0	0	1608	1	1	1	1	4897	1	0	0	-1	3	0	7	0	0	30	2	-1	10	-1	0	0	0	2216	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	0	1111	225	558	1195	0	0	-1	I	0	-1	4	0	
iwujf30	Тип С-Защита  Штурмовой Ракетомет [30 	41143A	153	00001	6	0	0	160825	0	0	0	0	1608	1	1	1	1	4898	1	0	0	-1	3	0	7	0	0	30	2	-1	10	-1	0	0	0	2216	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	0	1111	225	558	1195	0	0	-1	I	0	-1	4	0	
iwujg30	Тип С-Увеличение НР  Штурмовой Ракетомет [30 	41143A	153	00001	6	0	0	160825	0	0	0	0	1608	1	1	1	1	4899	1	0	0	-1	3	0	7	0	0	30	2	-1	10	-1	0	0	0	2216	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	0	1111	225	558	1195	0	0	-1	I	0	-1	4	0	
iwujh30	Тип С-Увеличение НР/FP  Штурмовой Ракетомет [30 	41143A	153	00001	6	0	0	160825	0	0	0	0	1608	1	1	1	1	4900	1	0	0	-1	3	0	7	0	0	30	2	-1	10	-1	0	0	0	2216	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	0	1111	225	558	1195	0	0	-1	I	0	-1	4	0	
iwuji30	Тип С-Вампиризм  Штурмовой Ракетомет [30 	41143A	153	00001	6	0	0	160825	0	0	0	0	1608	1	1	1	1	4901	1	0	0	-1	3	0	7	0	0	30	2	-1	10	-1	0	0	0	2216	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	0	1111	225	558	1195	0	0	-1	I	0	-1	4	0	
iwujj30	Тип С-Очищение  Штурмовой Ракетомет [30 	41143A	153	00001	6	0	0	160825	0	0	0	0	1608	1	1	1	1	4902	1	0	0	-1	3	0	7	0	0	30	2	-1	10	-1	0	0	0	2216	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	0	1111	225	558	1195	0	0	-1	I	0	-1	4	0	
iwujk30	Тип С-Крит  Штурмовой Ракетомет [30 	41143A	153	00001	6	0	0	160825	0	0	0	0	1608	1	1	1	1	4903	1	0	0	-1	3	0	7	0	0	30	2	-1	10	-1	0	0	0	2216	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	0	1111	225	558	1195	0	0	-1	I	0	-1	4	0	
iwujl30	Тип С-Радиус Атаки  Штурмовой Ракетомет [30 	41143A	153	00001	6	0	0	160825	0	0	0	0	1608	1	1	1	1	4904	1	0	0	-1	3	0	7	0	0	30	2	-1	10	-1	0	0	0	2216	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	0	1111	225	558	1195	0	0	-1	I	0	-1	4	0	
iwuja35	Тип С-Бег  Базука [35 	411444	154	00001	6	0	0	241600	0	0	0	0	2416	1	1	1	1	4905	1	0	0	-1	3	0	7	0	0	35	2	-1	15	-1	0	0	0	2216	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	0	1111	225	720	1570	0	0	-1	I	0	-1	4	0	
iwujb35	Тип С-Антимагия  Базука [35 	411444	154	00001	6	0	0	241600	0	0	0	0	2416	1	1	1	1	4906	1	0	0	-1	3	0	7	0	0	35	2	-1	15	-1	0	0	0	2216	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	0	1111	225	720	1570	0	0	-1	I	0	-1	4	0	
iwujc35	Тип С-Точность  Базука [35 	411444	154	00001	6	0	0	241600	0	0	0	0	2416	1	1	1	1	4907	1	0	0	-1	3	0	7	0	0	35	2	-1	15	-1	0	0	0	2216	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	0	1111	225	720	1570	0	0	-1	I	0	-1	4	0	
iwujd35	Тип С-Уворот  Базука [35 	411444	154	00001	6	0	0	241600	0	0	0	0	2416	1	1	1	1	4908	1	0	0	-1	3	0	7	0	0	35	2	-1	15	-1	0	0	0	2216	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	0	1111	225	720	1570	0	0	-1	I	0	-1	4	0	
iwuje35	Тип С-Урон  Базука [35 	411444	154	00001	6	0	0	241600	0	0	0	0	2416	1	1	1	1	4909	1	0	0	-1	3	0	7	0	0	35	2	-1	15	-1	0	0	0	2216	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	0	1111	225	720	1570	0	0	-1	I	0	-1	4	0	
iwujf35	Тип С-Защита  Базука [35 	411444	154	00001	6	0	0	241600	0	0	0	0	2416	1	1	1	1	4910	1	0	0	-1	3	0	7	0	0	35	2	-1	15	-1	0	0	0	2216	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	0	1111	225	720	1570	0	0	-1	I	0	-1	4	0	
iwujg35	Тип С-Увеличение НР  Базука [35 	411444	154	00001	6	0	0	241600	0	0	0	0	2416	1	1	1	1	4911	1	0	0	-1	3	0	7	0	0	35	2	-1	15	-1	0	0	0	2216	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	0	1111	225	720	1570	0	0	-1	I	0	-1	4	0	
iwujh35	Тип С-Увеличение НР/FP  Базука [35 	411444	154	00001	6	0	0	241600	0	0	0	0	2416	1	1	1	1	4912	1	0	0	-1	3	0	7	0	0	35	2	-1	15	-1	0	0	0	2216	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	0	1111	225	720	1570	0	0	-1	I	0	-1	4	0	
iwuji35	Тип С-Вампиризм  Базука [35 	411444	154	00001	6	0	0	241600	0	0	0	0	2416	1	1	1	1	4913	1	0	0	-1	3	0	7	0	0	35	2	-1	15	-1	0	0	0	2216	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	0	1111	225	720	1570	0	0	-1	I	0	-1	4	0	
iwujj35	Тип С-Очищение  Базука [35 	411444	154	00001	6	0	0	241600	0	0	0	0	2416	1	1	1	1	4914	1	0	0	-1	3	0	7	0	0	35	2	-1	15	-1	0	0	0	2216	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	0	1111	225	720	1570	0	0	-1	I	0	-1	4	0	
iwujk35	Тип С-Крит  Базука [35 	411444	154	00001	6	0	0	241600	0	0	0	0	2416	1	1	1	1	4915	1	0	0	-1	3	0	7	0	0	35	2	-1	15	-1	0	0	0	2216	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	0	1111	225	720	1570	0	0	-1	I	0	-1	4	0	
iwujl35	Тип С-Радиус Атаки  Базука [35 	411444	154	00001	6	0	0	241600	0	0	0	0	2416	1	1	1	1	4916	1	0	0	-1	3	0	7	0	0	35	2	-1	15	-1	0	0	0	2216	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	0	1111	225	720	1570	0	0	-1	I	0	-1	4	0	
iwuja40	?? ??? Launcher40 [  	41144E	0	00001	6	0	0	339975	0	0	0	0	3399	1	1	1	1	4917	0	0	0	-1	3	0	7	0	0	40	2	-1	22	-1	0	0	0	2216	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	0	1111	225	902	1964	0	0	-1	-1	0	-1	4	0	
iwujb40	???? ??? Launcher40 [  	41144E	0	00001	6	0	0	339975	0	0	0	0	3399	1	1	1	1	4918	0	0	0	-1	3	0	7	0	0	40	2	-1	22	-1	0	0	0	2216	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	0	1111	225	902	1964	0	0	-1	-1	0	-1	4	0	
iwujc40	?? ??? Launcher40 [  	41144E	0	00001	6	0	0	339975	0	0	0	0	3399	1	1	1	1	4919	0	0	0	-1	3	0	7	0	0	40	2	-1	22	-1	0	0	0	2216	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	0	1111	225	902	1964	0	0	-1	-1	0	-1	4	0	
iwujd40	??? ??? Launcher40 [  	41144E	0	00001	6	0	0	339975	0	0	0	0	3399	1	1	1	1	4920	0	0	0	-1	3	0	7	0	0	40	2	-1	22	-1	0	0	0	2216	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	0	1111	225	902	1964	0	0	-1	-1	0	-1	4	0	
iwuje40	??? ??? Launcher40 [  	41144E	0	00001	6	0	0	339975	0	0	0	0	3399	1	1	1	1	4921	0	0	0	-1	3	0	7	0	0	40	2	-1	22	-1	0	0	0	2216	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	0	1111	225	902	1964	0	0	-1	-1	0	-1	4	0	
iwujf40	??? ??? Launcher40 [  	41144E	0	00001	6	0	0	339975	0	0	0	0	3399	1	1	1	1	4922	0	0	0	-1	3	0	7	0	0	40	2	-1	22	-1	0	0	0	2216	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	0	1111	225	902	1964	0	0	-1	-1	0	-1	4	0	
iwujg40	???? ??? Launcher40 [  	41144E	0	00001	6	0	0	339975	0	0	0	0	3399	1	1	1	1	4923	0	0	0	-1	3	0	7	0	0	40	2	-1	22	-1	0	0	0	2216	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	0	1111	225	902	1964	0	0	-1	-1	0	-1	4	0	
iwujh40	????? ???? ??? Launcher40 [  	41144E	0	00001	6	0	0	339975	0	0	0	0	3399	1	1	1	1	4924	0	0	0	-1	3	0	7	0	0	40	2	-1	22	-1	0	0	0	2216	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	0	1111	225	902	1964	0	0	-1	-1	0	-1	4	0	
iwuji40	???? ??? Launcher40 [  	41144E	0	00001	6	0	0	339975	0	0	0	0	3399	1	1	1	1	4925	0	0	0	-1	3	0	7	0	0	40	2	-1	22	-1	0	0	0	2216	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	0	1111	225	902	1964	0	0	-1	-1	0	-1	4	0	
iwujj40	??? ??? Launcher40 [  	41144E	0	00001	6	0	0	339975	0	0	0	0	3399	1	1	1	1	4926	0	0	0	-1	3	0	7	0	0	40	2	-1	22	-1	0	0	0	2216	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	0	1111	225	902	1964	0	0	-1	-1	0	-1	4	0	
iwujk40	?? ??? Launcher40 [  	41144E	0	00001	6	0	0	339975	0	0	0	0	3399	1	1	1	1	4927	0	0	0	-1	3	0	7	0	0	40	2	-1	22	-1	0	0	0	2216	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	0	1111	225	902	1964	0	0	-1	-1	0	-1	4	0	
iwujl40	??? ??? Launcher40 [  	41144E	0	00001	6	0	0	339975	0	0	0	0	3399	1	1	1	1	4928	0	0	0	-1	3	0	7	0	0	40	2	-1	22	-1	0	0	0	2216	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	0	1111	225	902	1964	0	0	-1	-1	0	-1	4	0	
iwuja45	Тип С-Бег  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	4929	1	0	0	-1	3	0	7	0	0	45	2	-1	33	-1	0	0	0	2216	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwujb45	Тип С-Антимагия  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	4930	1	0	0	-1	3	0	7	0	0	45	2	-1	33	-1	0	0	0	2216	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwujc45	Тип С-Точность  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	4931	1	0	0	-1	3	0	7	0	0	45	2	-1	33	-1	0	0	0	2216	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwujd45	Тип С-Уворот  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	4932	1	0	0	-1	3	0	7	0	0	45	2	-1	33	-1	0	0	0	2216	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwuje45	Тип С-Урон  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	4933	1	0	0	-1	3	0	7	0	0	45	2	-1	33	-1	0	0	0	2216	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwujf45	Тип С-Защита  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	4934	1	0	0	-1	3	0	7	0	0	45	2	-1	33	-1	0	0	0	2216	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
iwujg45	Тип С-Увеличение НР  Ракетная Установка [45 	411458	156	00001	6	0	0	522000	0	0	0	0	5220	1	1	1	1	4935	1	0	0	-1	3	0	7	0	0	45	2	-1	33	-1	0	0	0	2216	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	0	1111	225	1265	2714	0	0	-1	I	0	-1	4	0	
