string[64]	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	float	dword	dword	dword	dword	dword	float	float	dword	dword	float	dword	dword	float	float	float	float	float	dword	float	float	float	dword	dword	float	float	float	float	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	float	float	float	string[64]	float	float	string[64]	float	float	string[64]	float	float	string[64]	float	string[64]	float	dword	float	float	float	float	float	float	float	dword	dword	dword	float	float	float	float	float	float	float	dword	float	float	dword	dword	dword	string[64]	dword	string[64]	dword	string[64]	dword	float	float	dword	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	END
08B03	Страж Поселения Федерации 	0DE	0	0	8	65	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	65	0	58	1	2	1	1276458880	135991	0	-1	1	0	0	30	65	213	164	-1	0	3093	0,5	0,060963001	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3363	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	2	6	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	155	7	1	1	4	0	156	9	0	157	0	-1	-1	1	514	
08503	Страж Федерации 	0D8	0	0	8	65	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	65	0	58	1	2	1	1276458880	135991	0	-1	1	1	0	30	65	213	164	-1	0	3093	0,5	0,060963001	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3363	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	158	7	1	1	4	0	159	9	0	160	0	-1	-1	17	2056	
08E03	Элитный Страж Империи 	0E1	0	2	8	65	10000	1	50	30	100	1	0	0	0	0	0	5	10	-1	65	0	58	1	2	1	1276458880	135991	0	-1	1	0	0	30	65	213	164	-1	0	3093	0,5	0,060963001	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3363	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	2	6	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	161	7	1	1	4	0	162	9	0	163	0	-1	-1	2	514	
08803	Инквизитор Империи 	0DB	0	2	8	65	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	65	0	58	1	2	1	1276458880	135991	0	-1	1	1	0	30	65	213	164	-1	0	3093	0,5	0,060963001	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3363	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	100	0	40	8000	0	0	0	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	164	7	1	1	4	0	165	9	0	166	0	-1	-1	11	514	
13A07	Тор 	200	2	-1	5	994	10000	11	50	0	0	1	500	800	10000	0	0	7	35	-1	71	1	63	1	-1	-1	696218222592	510622,1875	0	-1	1	0	0	30	30	840	570	-1	0	5562	0,5	0,051371001	0	0	0	0	0	60	00195	00196	00197	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2199000	5	113600	1200	1200	1200	1000	270	4	30	200	104	200	5000	5	7	260	0	104	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	4	0	366	9	0	367	0	-1	-1	1	514	
08807	Имперский Генерал Кент	0DB	2	-1	8	826	10000	11	200	30	50	1	500	800	10000	0	0	7	35	-1	59	1	53	1	-1	-1	30147520512	64519	0	-1	1	1	0	30	30	616	558	-1	0	2478	0,5	0,074959002	0	0	0	0	0	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	306200	0	0	1200	1200	1200	1000	270	4	30	100	150	100	5000	4	6	200	0	80	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	4	0	169	9	0	170	0	-1	-1	11	514	
11507	Трашер 	17B	2	-1	8	882	10000	11	50	30	50	1	500	800	10000	0	0	7	35	-1	63	1	56	1	-1	-1	108763365376	66350,39844	0	-1	1	0	0	30	30	824	362	-1	0	3465,600098	0	0,065008998	0	0	70	70	70	70	00197	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	978900	5	37800	2034	2034	2034	1000	270	4	30	150	25	100	5000	4	6	180	0	72	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	4	0	171	9	0	172	8	0	372	2	514	
10403	Элефант Воин 	169	3	-1	5	244	10000	11	50	20	50	1	0	0	0	0	0	5	10	-1	61	0	54	1	2	1	5170907648	66350,39844	0	-1	1	0	0	30	45	740	400	-1	0	2280,550049	0	0,069629997	0	0	70	70	70	70	00198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	31630	0	0	2034	2034	2034	1000	270	4	30	220	25	150	5000	2	6	140	0	56	8000	100	100	0	-1	0	-1	0	-1	0	9	0,083839998	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	9	0	368	0	-1	-1	0	-1	-1	1	514	
11303	Элефант Наемник 	179	3	-1	8	212	10000	11	50	30	100	1	0	0	0	0	0	5	10	-1	53	0	47	1	2	1	605800448	29769	0	-1	1	0	0	30	45	804	352	-1	0	2421,899902	0,5	0,097296	0	0	0	0	0	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	27610	0	0	1500	1500	1500	1000	270	4	30	100	25	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	9	0,080945	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	2	514	
10C0B	Тапель Страж 	172	1	-1	8	110	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	55	0	49	1	2	1	633329088	38706	0	-1	1	1	0	30	45	608	554	-1	0	2068	0,5	0,088505	0	0	0	0	0	60	00199	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	14305	0	0	1200	1200	1200	1000	270	4	30	100	150	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	9	0,081698	0	1	20000	30	20	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	11	514	
11C0B	Тапель Наемник 	0D3	1	-1	8	108	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	54	0	48	1	2	1	417579648	33757	0	-1	1	1	0	30	45	606	553	-1	0	1965	0,5	0,093133003	0	0	0	0	0	60	00200	00201	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	14125	0	0	1500	1500	1500	1000	270	4	30	100	150	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	9	0,081324004	0	1	20000	30	20	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	15	4112	
10803	Тор Штурмовик 	16D	3	-1	8	220	10000	11	50	30	100	1	0	0	0	0	0	5	10	-1	55	0	49	1	2	1	1055548544	38706	0	-1	1	0	0	30	45	808	354	-1	0	2068	0,5	0,088505	0	0	0	0	0	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	28610	0	0	1200	1200	1200	1000	270	4	30	100	25	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	9	0,081698	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	2	0	173	0	-1	-1	0	-1	-1	1	514	
10F03	Темный РакетчикCanoneer 	175	4	-1	5	310	10000	11	200	20	50	1	0	0	0	0	0	5	10	-1	62	0	55	1	2	1	11306276864	70497,29688	0	-1	1	1	0	30	45	742	481	-1	0	2228	0	0,067564003	0	0	70	70	70	70	00202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	64580	0	0	2034	2034	2034	1000	270	4	30	250	150	250	5000	2	6	140	0	56	8000	100	100	0	-1	0	-1	0	-1	0	9	0,084182002	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	11	514	
11703	Тор Наемник 	17D	5	-1	5	378	10000	11	50	20	50	1	0	0	0	0	0	5	10	-1	63	0	56	1	2	1	60091756544	95679	0	-1	1	0	0	30	45	764	482	-1	0	4332	0	0,065008998	1	30	80	80	80	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	97890	0	0	2034	2034	2034	1000	270	4	30	150	25	200	5000	2	6	150	0	60	8000	100	100	0	-1	0	-1	0	-1	0	9	0,084518999	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	9	0	368	0	-1	-1	0	-1	-1	2	514	
11003	Стиратель Изена 	176	3	-1	8	240	10000	11	200	30	100	1	0	0	0	0	0	5	10	-1	60	0	54	1	2	1	1608925440	55071,5	0	-1	1	1	0	30	45	718	359	-1	0	2580	0,5	0,072543003	0	0	0	0	0	0	00203	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	31280	0	0	2034	2034	2034	1000	270	4	30	120	150	100	5000	2	6	130	0	52	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	3	0	174	0	-1	-1	0	-1	-1	11	514	
10A03	Штурмовик Изена 	170	4	-1	8	300	10000	11	50	30	100	1	0	0	0	0	0	5	10	-1	60	0	54	1	2	1	3217850880	55071,5	0	-1	1	0	0	30	45	718	359	-1	0	2580	0,5	0,072543003	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	62560	0	0	2034	2034	2034	1000	270	4	30	120	25	100	5000	2	6	130	0	52	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	1	514	
11803	Наемник Изена 	17E	4	-1	8	295	10000	11	50	30	100	1	0	0	0	0	0	5	10	-1	59	0	53	1	2	1	6822859776	64519	0	-1	1	0	0	30	45	816	358	-1	0	3221,399902	0,5	0,074959002	0	0	0	0	0	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	61240	0	0	1500	1500	1500	1000	270	4	30	100	25	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	9	0,083145	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	2	514	
13607	Аспел Хранитель 	19C	2	-1	8	980	10000	11	50	30	50	1	500	800	10000	0	0	7	35	-1	70	1	63	1	-1	-1	654037549056	248688	0	-1	1	0	0	30	30	538	369	-1	0	3605	0,5	0,053010002	0	0	0	0	0	60	00204	00205	00206	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	363200	0	0	1500	1500	1500	1000	270	4	30	100	25	100	5000	4	6	200	0	80	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	4	0	175	6	0	176	9	0	177	7	4112	
0FD07	Цирус Гале 	162	2	-1	8	882	10000	11	50	30	50	1	500	800	10000	0	0	7	35	-1	63	1	56	1	-1	-1	108763365376	66350,39844	0	-1	1	0	0	30	30	824	362	-1	0	3465,600098	0	0,065008998	0	0	70	70	70	70	00175	00207	00197	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	978900	5	37800	2034	2034	2034	1000	270	4	30	150	25	100	5000	4	6	180	0	72	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	4	0	178	9	0	176	8	0	179	1	514	
10B07	Раул Массе 	171	2	-1	8	784	10000	11	50	30	50	1	500	800	10000	0	0	7	35	-1	56	1	50	1	-1	-1	13722130432	43880	0	-1	1	0	0	30	30	810	355	-1	0	2170	0,5	0,085083	0	0	0	0	0	60	00208	00209	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	292600	0	0	1500	1500	1500	1000	270	4	30	100	25	100	5000	4	6	200	0	80	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	4	0	175	6	0	176	9	0	179	1	514	
0F10B	Гамма-Лазер 	154	1	-1	8	104	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	52	0	46	1	2	1	234083936	26038	0	-1	1	1	0	30	45	502	351	-1	0	1760	0,5	0,102773003	0	0	0	0	0	60	00210	00211	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	13610	0	0	1500	1500	1500	1000	270	4	30	100	150	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	9	0,080559999	0	1	20000	30	20	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	9	0	180	0	-1	-1	0	-1	-1	7	4112	
1010B	Снайпер 	227	1	-1	8	108	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	54	0	48	1	2	1	388275808	33757	0	-1	1	1	0	30	45	306	453	-1	0	1965	0,5	0,093133003	0	0	0	0	60	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	14125	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	5	0	0	1	20000	30	20	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	9	0	181	0	-1	-1	0	-1	-1	8	4112	
0F003	Алый Осколок Граззира 	153	3	-1	8	240	10000	11	200	30	100	1	0	0	0	0	0	5	10	-1	60	0	54	1	2	1	2021470464	55071,5	0	-1	1	1	0	30	45	718	359	-1	0	2580	0	0,072543003	0	0	0	0	0	0	00212	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	31280	0	0	2034	2034	2034	1000	270	4	30	120	150	100	5000	2	6	130	0	52	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	7	4112	
0FC03	Храмовник 	160	4	-1	8	300	10000	11	50	30	100	1	0	0	0	0	0	5	10	-1	60	0	54	1	2	1	3217850880	55071,5	0	-1	1	0	0	30	45	718	359	-1	0	2580	0	0,072543003	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	62560	0	0	2034	2034	2034	1000	270	4	30	120	25	100	5000	2	6	130	0	52	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	1	514	
0FE0B	Тамплиер Разведчик 	163	1	-1	8	116	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	58	0	52	1	2	1	1293780224	56511	0	-1	1	1	0	30	45	314	457	-1	0	2375	0,5	0,078313999	0	0	0	0	60	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	15135	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	5	0	0	1	20000	30	20	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	7	4112	
0F403	Тамплиер Рыцарь 	157	3	-1	8	236	10000	11	50	30	100	1	0	0	0	0	0	5	10	-1	59	0	53	1	2	1	3305649152	64519	0	-1	1	0	0	30	45	816	158	-1	0	3221,399902	0,5	0,074959002	1	30	0	0	0	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	30620	0	0	1500	1500	1500	1000	270	4	30	100	25	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	9	0,083145	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	7	514	
0B407	Разрушитель М11	11B	2	-1	8	980	10000	11	200	30	50	1	500	800	10000	0	0	7	35	-1	70	1	63	1	-1	-1	649298116608	373032	0	-1	1	1	0	30	30	738	369	-1	0	3605	0,5	0,053010002	0	0	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	363200	0	0	3000	3000	3000	1000	270	4	30	100	150	500	5000	4	6	160	0	64	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	5	0	182	8	0	183	9	0	184	9	514	
12707	Леоновас 	18D	2	-1	8	882	10000	11	50	30	50	1	500	800	10000	0	0	7	35	-1	63	1	56	1	-1	-1	108763365376	66350,39844	0	-1	1	0	0	30	30	824	362	-1	0	3465,600098	0	0,065008998	0	0	70	70	70	70	00213	00214	00197	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	978900	5	37800	2034	2034	2034	1000	270	4	30	150	25	100	5000	4	6	180	0	72	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	4	0	185	9	0	186	8	0	187	3	514	
12307	Принц Убийц 	189	2	-1	8	784	10000	11	200	30	50	1	500	800	10000	0	0	7	35	-1	56	1	50	1	-1	-1	16370260992	43880	0	-1	1	1	0	30	30	310	455	-1	0	2170	0,5	0,085083	0	0	0	0	60	0	00033	00215	00216	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	292600	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	4	6	200	0	80	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	4	0	188	6	0	189	9	0	190	17	2056	
11E0B	Священный Интервент 	184	1	-1	8	110	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	55	0	49	1	2	1	766661568	38706	0	-1	1	1	0	30	45	508	354	-1	0	2068	0,5	0,088505	0	0	0	0	0	60	00217	00218	00219	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	14305	0	0	1500	1500	1500	1000	270	4	30	100	150	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	9	0,081698	0	1	20000	30	20	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	3	0	191	0	-1	-1	0	-1	-1	7	257	
12B03	Дезертир Армии Хедина 	228	3	-1	8	240	10000	11	200	30	100	1	0	0	0	0	0	5	10	-1	60	0	54	1	2	1	1608925440	55071,5	0	-1	1	1	0	30	45	718	359	-1	0	2580	0	0,072543003	0	0	0	0	0	0	00199	00002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	31280	0	0	2034	2034	2034	1000	270	4	30	120	150	100	5000	2	6	130	0	52	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	8	514	
1290B	Каменный Голем Страж 	18F	1	-1	8	106	10000	1	200	30	100	1	0	0	0	0	0	5	10	-1	53	0	47	1	2	1	321215136	29769	0	-1	1	1	0	30	45	604	552	-1	0	1863	0,5	0,097296	0	0	0	0	0	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	13805	0	0	1200	1200	1200	1000	270	4	30	100	150	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	9	0,080945	0	1	20000	30	20	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	3	0	192	0	-1	-1	0	-1	-1	7	257	
13D03	Каменный Голем Рыцарь 	166	3	-1	8	232	10000	11	50	30	100	1	0	0	0	0	0	5	10	-1	58	0	52	1	2	1	2319040000	56511	0	-1	1	0	0	30	45	814	357	-1	0	2375	0,5	0,078313999	0	0	0	0	0	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	30270	0	0	1200	1200	1200	1000	270	4	30	100	25	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	9	0,082790002	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	3	514	
12603	Каменный Голем Берсеркер 	18C	4	-1	8	300	10000	11	50	30	100	1	0	0	0	0	0	5	10	-1	60	0	54	1	2	1	3217850880	55071,5	0	-1	1	0	0	30	45	718	359	-1	0	2580	0	0,072543003	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	62560	0	0	2034	2034	2034	1000	270	4	30	120	25	100	5000	2	6	130	0	52	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	3	514	
12F03	Воин Щитоносец 	195	3	-1	8	232	10000	11	50	30	100	1	0	0	0	0	0	5	10	-1	58	0	52	1	2	1	2542807040	56511	0	-1	1	0	0	30	45	814	157	-1	0	3087,5	0,5	0,078313999	1	30	0	0	0	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	30270	0	0	1500	1500	1500	1000	270	4	30	100	25	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	9	0,082790002	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	1	514	
13103	Разрушитель Башен 	197	4	-1	5	300	10000	11	200	30	100	1	0	0	0	0	0	5	10	-1	60	0	54	1	2	1	9419777024	109603,5	0	-1	1	1	0	30	45	718	359	-1	0	2580	0,5	0,072543003	0	0	50	50	50	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	62560	0	0	3000	3000	3000	1000	270	4	30	100	150	300	5000	4	6	130	0	52	8000	0	0	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	9	514	
