string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	float	float	float	float	float	long	dword	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	float	END
ikbhb37	1	700600	154	Бустер Возвышения [Ранг 37 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,075999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb37	-1	1	9	
ikbhb38	1	700600	154	Бустер Возвышения [Ранг 38 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,078000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb38	-1	1	9	
ikbhb39	1	700600	154	Бустер Возвышения [Ранг 39 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,079999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb39	-1	1	9	
ikbhb40	1	700600	154	Бустер Возвышения [Ранг 40 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,082000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb40	-1	1	9	
ikbhb41	1	700600	154	Бустер Возвышения [Ранг 41 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,083999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb41	-1	1	9	
ikbhb42	1	700600	154	Бустер Возвышения [Ранг 42 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,086000003	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb42	-1	1	9	
ikbhb43	1	700600	154	Бустер Возвышения [Ранг 43 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,088	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb43	-1	1	9	
ikbhb44	1	700600	154	Бустер Возвышения [Ранг 44 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,090000004	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb44	-1	1	9	
ikbhb45	1	700600	154	Бустер Возвышения [Ранг 45 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,092	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb45	-1	1	9	
ikbhb46	1	700600	154	Бустер Возвышения [Ранг 46 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,093999997	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb46	-1	1	9	
ikbhb47	1	700600	154	Бустер Возвышения [Ранг 47 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,096000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb47	-1	1	9	
ikbhb48	1	700600	154	Бустер Возвышения [Ранг 48 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,097999997	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb48	-1	1	9	
ikbhb49	1	700600	154	Бустер Возвышения [Ранг 49 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,100000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb49	-1	1	9	
ikbhb50	1	700600	154	Бустер Возвышения [Ранг 50 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,101999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb50	-1	1	9	
ikbhb51	1	700600	154	Бустер Возвышения [Ранг 51 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,104000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb51	-1	1	9	
ikbhb52	1	700600	154	Бустер Возвышения [Ранг 52 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,105999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb52	-1	1	9	
ikbhb53	1	700600	154	Бустер Возвышения [Ранг 53 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,108000003	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb53	-1	1	9	
ikbhb54	1	700600	154	Бустер Возвышения [Ранг 54 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,109999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb54	-1	1	9	
ikbhb55	1	700600	154	Бустер Возвышения [Ранг 55 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,112000003	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb55	-1	1	9	
ikbhb56	1	700600	154	Бустер Возвышения [Ранг 56 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,114	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb56	-1	1	9	
ikbhb57	1	700600	154	Бустер Возвышения [Ранг 57 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,115999997	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb57	-1	1	9	
ikbhb58	1	700600	154	Бустер Возвышения [Ранг 58 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,118000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb58	-1	1	9	
ikbhb59	1	700600	154	Бустер Возвышения [Ранг 59 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,119999997	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb59	-1	1	9	
ikbhb60	1	700600	154	Бустер Возвышения [Ранг 60 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,122000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb60	-1	1	9	
ikbhb61	1	700600	154	Бустер Возвышения [Ранг 61 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,123999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb61	-1	1	9	
ikbhb62	1	700600	154	Бустер Возвышения [Ранг 62 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,126000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb62	-1	1	9	
ikbhb63	1	700600	154	Бустер Возвышения [Ранг 63 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,128000006	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb63	-1	1	9	
ikbhb64	1	700600	154	Бустер Возвышения [Ранг 64 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,129999995	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb64	-1	1	9	
ikbhb65	1	700600	154	Бустер Возвышения [Ранг 65 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,131999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb65	-1	1	9	
ikbhb66	1	700600	154	Бустер Возвышения [Ранг 66 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,134000003	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb66	-1	1	9	
ikbhb67	1	700600	154	Бустер Возвышения [Ранг 67 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,136000007	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb67	-1	1	9	
ikbhb68	1	700600	154	Бустер Возвышения [Ранг 68 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,137999997	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb68	-1	1	9	
ikbhb69	1	700600	154	Бустер Возвышения [Ранг 69 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,140000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb69	-1	1	9	
ikbhb70	1	700600	154	Бустер Возвышения [Ранг 70 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,142000005	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb70	-1	1	9	
ikbhb71	1	700600	154	Бустер Возвышения [Ранг 71 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,143999994	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb71	-1	1	9	
ikbhb72	1	700600	154	Бустер Возвышения [Ранг 72 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,145999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb72	-1	1	9	
ikbhb73	1	700600	154	Бустер Возвышения [Ранг 73 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,148000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb73	-1	1	9	
ikbhb74	1	700600	154	Бустер Возвышения [Ранг 74 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,150000006	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb74	-1	1	9	
ikbhb75	1	700600	154	Бустер Возвышения [Ранг 75 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,151999995	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb75	-1	1	9	
ikbhb76	1	700600	154	Бустер Возвышения [Ранг 76 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,153999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb76	-1	1	9	
ikbhb77	1	700600	154	Бустер Возвышения [Ранг 77 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,156000003	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb77	-1	1	9	
ikbhb78	1	700600	154	Бустер Возвышения [Ранг 78 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,158000007	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb78	-1	1	9	
ikbhb79	1	700600	154	Бустер Возвышения [Ранг 79 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,159999996	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb79	-1	1	9	
ikbhb80	1	700600	154	Бустер Возвышения [Ранг 80 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,162	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb80	-1	1	9	
ikbhb81	1	700600	154	Бустер Возвышения [Ранг 81 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,164000005	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb81	-1	1	9	
ikbhb82	1	700600	154	Бустер Возвышения [Ранг 82 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,165999994	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb82	-1	1	9	
ikbhb83	1	700600	154	Бустер Возвышения [Ранг 83 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,167999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb83	-1	1	9	
ikbhb84	1	700600	154	Бустер Возвышения [Ранг 84 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,170000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb84	-1	1	9	
ikbhb85	1	700600	154	Бустер Возвышения [Ранг 85 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,172000006	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb85	-1	1	9	
ikbhb86	1	700600	154	Бустер Возвышения [Ранг 86 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,173999995	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb86	-1	1	9	
ikbhb87	1	700600	154	Бустер Возвышения [Ранг 87 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,175999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb87	-1	1	9	
ikbhb88	1	700600	154	Бустер Возвышения [Ранг 88 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,178000003	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb88	-1	1	9	
ikbhb89	1	700600	154	Бустер Возвышения [Ранг 89 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,180000007	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb89	-1	1	9	
ikbhb90	1	700600	154	Бустер Возвышения [Ранг 90 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,181999996	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb90	-1	1	9	
ikbhb91	1	700600	154	Бустер Возвышения [Ранг 91 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,184	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb91	-1	1	9	
ikbhb92	1	700600	154	Бустер Возвышения [Ранг 92 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,186000004	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb92	-1	1	9	
ikbhb93	1	700600	154	Бустер Возвышения [Ранг 93 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,187999994	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb93	-1	1	9	
ikbhb94	1	700600	154	Бустер Возвышения [Ранг 94 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,189999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb94	-1	1	9	
ikbhb95	1	700600	154	Бустер Возвышения [Ранг 95 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,192000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb95	-1	1	9	
ikbhb96	1	700600	154	Бустер Возвышения [Ранг 96 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,194000006	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb96	-1	1	9	
ikbhb97	1	700600	154	Бустер Возвышения [Ранг 97 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,195999995	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb97	-1	1	9	
ikbhb98	1	700600	154	Бустер Возвышения [Ранг 98 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,197999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb98	-1	1	9	
ikbhb99	1	700600	154	Бустер Возвышения [Ранг 99 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,200000003	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbhb99	-1	1	9	
ikbfb00	1	700600	154	Бустер Отражения [Стандартный 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,001	0	0	0	0	0	0	0	1	1	1	0	1	7	tikbfb00	-1	1	9	
ikbfb01	1	700600	154	Бустер Отражения [Ранг 1 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb01	-1	1	9	
ikbfb02	1	700600	154	Бустер Отражения [Ранг 2 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,003	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb02	-1	1	9	
ikbfb03	1	700600	154	Бустер Отражения [Ранг 1 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,004	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb03	-1	1	9	
ikbfb04	1	700600	154	Бустер Отражения [Ранг 2 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,005	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb04	-1	1	9	
ikbfb05	1	700600	154	Бустер Отражения [Ранг 1 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,006	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb05	-1	1	9	
ikbfb06	1	700600	154	Бустер Отражения [Ранг 6 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,007	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb06	-1	1	9	
ikbfb07	1	700600	154	Бустер Отражения [Ранг 7 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,008	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb07	-1	1	9	
ikbfb08	1	700600	154	Бустер Отражения [Ранг 8 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,009	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb08	-1	1	9	
ikbfb09	1	700600	154	Бустер Отражения [Ранг 9 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,01	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb09	-1	1	9	
ikbfb10	1	700600	154	Бустер Отражения [Ранг 10 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,011	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb10	-1	1	9	
ikbfb11	1	700600	154	Бустер Отражения [Ранг 11 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,012	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb11	-1	1	9	
ikbfb12	1	700600	154	Бустер Отражения [Ранг 12 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,013	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb12	-1	1	9	
ikbfb13	1	700600	154	Бустер Отражения [Ранг 13 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,014	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb13	-1	1	9	
ikbfb14	1	700600	154	Бустер Отражения [Ранг 14 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,015	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb14	-1	1	9	
ikbfb15	1	700600	154	Бустер Отражения [Ранг 15 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,016000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb15	-1	1	9	
ikbfb16	1	700600	154	Бустер Отражения [Ранг 16 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,017000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb16	-1	1	9	
ikbfb17	1	700600	154	Бустер Отражения [Ранг 17 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,017999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb17	-1	1	9	
ikbfb18	1	700600	154	Бустер Отражения [Ранг 18 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,018999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb18	-1	1	9	
ikbfb19	1	700600	154	Бустер Отражения [Ранг 19 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,02	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb19	-1	1	9	
ikbfb20	1	700600	154	Бустер Отражения [Ранг 20 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,021	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb20	-1	1	9	
ikbfb21	1	700600	154	Бустер Отражения [Ранг 21 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,022	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb21	-1	1	9	
ikbfb22	1	700600	154	Бустер Отражения [Ранг 22 	6	5	6	0	11000	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	-0,023	0	0	0	0	0	0	0	1	1	1	0	1	0	tikbfb22	-1	1	9	
