clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	word	word	word	word	float	float	float	dword	END
ikbfb53	Бустер Отражения [Ранг 53 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1131	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,054000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb54	Бустер Отражения [Ранг 54 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1132	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,055	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb55	Бустер Отражения [Ранг 55 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1133	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,056000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb56	Бустер Отражения [Ранг 56 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1134	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,057	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb57	Бустер Отражения [Ранг 57 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1135	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,057999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb58	Бустер Отражения [Ранг 58 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1136	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,059	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb59	Бустер Отражения [Ранг 59 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1137	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,059999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb60	Бустер Отражения [Ранг 60 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1138	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,061000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb61	Бустер Отражения [Ранг 61 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1139	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,061999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb62	Бустер Отражения [Ранг 62 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1140	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,063000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb63	Бустер Отражения [Ранг 63 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1141	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,064000003	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb64	Бустер Отражения [Ранг 64 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1142	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,064999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb65	Бустер Отражения [Ранг 65 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1143	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,066	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb66	Бустер Отражения [Ранг 66 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1144	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,067000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb67	Бустер Отражения [Ранг 67 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1145	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,068000004	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb68	Бустер Отражения [Ранг 68 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1146	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,068999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb69	Бустер Отражения [Ранг 69 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1147	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,07	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb70	Бустер Отражения [Ранг 70 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1148	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,071000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb71	Бустер Отражения [Ранг 71 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1149	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,071999997	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb72	Бустер Отражения [Ранг 72 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1150	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,072999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb73	Бустер Отражения [Ранг 73 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1151	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,074000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb74	Бустер Отражения [Ранг 74 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1152	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,075000003	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb75	Бустер Отражения [Ранг 75 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1153	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,075999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb76	Бустер Отражения [Ранг 76 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1154	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,077	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb77	Бустер Отражения [Ранг 77 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1155	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,078000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb78	Бустер Отражения [Ранг 78 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1156	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,079000004	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb79	Бустер Отражения [Ранг 79 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1157	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,079999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb80	Бустер Отражения [Ранг 80 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1158	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,081	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb81	Бустер Отражения [Ранг 81 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1159	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,082000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb82	Бустер Отражения [Ранг 82 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1160	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,082999997	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb83	Бустер Отражения [Ранг 83 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1161	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,083999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb84	Бустер Отражения [Ранг 84 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1162	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,085000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb85	Бустер Отражения [Ранг 85 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1163	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,086000003	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb86	Бустер Отражения [Ранг 86 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1164	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,086999997	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb87	Бустер Отражения [Ранг 87 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1165	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,088	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb88	Бустер Отражения [Ранг 88 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1166	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,089000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb89	Бустер Отражения [Ранг 89 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1167	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,090000004	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb90	Бустер Отражения [Ранг 90 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1168	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,090999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb91	Бустер Отражения [Ранг 91 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1169	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,092	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb92	Бустер Отражения [Ранг 92 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1170	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,093000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb93	Бустер Отражения [Ранг 93 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1171	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,093999997	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb94	Бустер Отражения [Ранг 94 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1172	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,094999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb95	Бустер Отражения [Ранг 95 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1173	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,096000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb96	Бустер Отражения [Ранг 96 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1174	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,097000003	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb97	Бустер Отражения [Ранг 97 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1175	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,097999997	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb98	Бустер Отражения [Ранг 98 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1176	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,098999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikbfb99	Бустер Отражения [Ранг 99 	700600	154	11000	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1177	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	22	0	0	0	0	0	0	-0,100000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb00	Кровавый Бустер [Стандартный 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1178	1	0	1	-1	5	0	7	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,005	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb01	Кровавый Бустер [Ранг 1 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1179	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,01	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb02	Кровавый Бустер [Ранг 2 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1180	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,015	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb03	Кровавый Бустер [Ранг 1 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1181	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,02	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb04	Кровавый Бустер [Ранг 2 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1182	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,025	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb05	Кровавый Бустер [Ранг 1 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1183	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,029999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb06	Кровавый Бустер [Ранг 6 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1184	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,035	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb07	Кровавый Бустер [Ранг 7 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1185	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,039999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb08	Кровавый Бустер [Ранг 8 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1186	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,045000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb09	Кровавый Бустер [Ранг 9 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1187	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,050000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb10	Кровавый Бустер [Ранг 10 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1188	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,055	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb11	Кровавый Бустер [Ранг 11 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1189	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,059999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb12	Кровавый Бустер [Ранг 12 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1190	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,064999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb13	Кровавый Бустер [Ранг 13 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1191	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,07	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb14	Кровавый Бустер [Ранг 14 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1192	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,075000003	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb15	Кровавый Бустер [Ранг 15 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1193	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,079999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb16	Кровавый Бустер [Ранг 16 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1194	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,085000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb17	Кровавый Бустер [Ранг 17 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1195	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,090000004	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb18	Кровавый Бустер [Ранг 18 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1196	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,094999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb19	Кровавый Бустер [Ранг 19 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1197	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,100000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb20	Кровавый Бустер [Ранг 20 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1198	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,104999997	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb21	Кровавый Бустер [Ранг 21 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1199	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,109999999	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb22	Кровавый Бустер [Ранг 22 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1200	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,115000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb23	Кровавый Бустер [Ранг 23 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1201	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,119999997	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb24	Кровавый Бустер [Ранг 24 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1202	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,125	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb25	Кровавый Бустер [Ранг 25 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1203	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,129999995	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb26	Кровавый Бустер [Ранг 26 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1204	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,135000005	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb27	Кровавый Бустер [Ранг 27 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1205	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,140000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb28	Кровавый Бустер [Ранг 28 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1206	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,144999996	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb29	Кровавый Бустер [Ранг 29 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1207	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,150000006	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb30	Кровавый Бустер [Ранг 30 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1208	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,155000001	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb31	Кровавый Бустер [Ранг 31 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1209	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,159999996	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb32	Кровавый Бустер [Ранг 32 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1210	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,165000007	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb33	Кровавый Бустер [Ранг 33 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1211	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,170000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb34	Кровавый Бустер [Ранг 34 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1212	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,174999997	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb35	Кровавый Бустер [Ранг 35 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1213	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,180000007	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb36	Кровавый Бустер [Ранг 36 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1214	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,185000002	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb37	Кровавый Бустер [Ранг 37 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1215	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,189999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb38	Кровавый Бустер [Ранг 38 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1216	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,194999993	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb39	Кровавый Бустер [Ранг 39 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1217	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,200000003	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
ikcvb40	Кровавый Бустер [Ранг 40 	800600	155	00110	8	0	0	100000	0	0	0	0	1000	1	1	1	0	1218	1	0	1	-1	5	0	0	0	0	55	-1	-1	-1	-1	0	0	0	0	1	17	0	0	0	0	0	0	0,204999998	0	0	0	-1	0	0	0	0	0	0	0	0	9	0	
