string[64]	dword	string[64]	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	string[8]	dword	END
iubra55	99	11000	iyyyy24	8	iyyyy04	12	irriu03	50	irrio03	17	0	0	iubra55	9825	iubrb55	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iubfa55	99	11000	iyyyy24	8	iyyyy04	12	irriu03	50	irrio03	17	0	0	iubfa55	9825	iubfb55	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iucwa55	99	00110	iyyyy24	8	iyyyy04	12	irriu03	50	irrus03	17	0	0	iucwa55	9825	iucwb55	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iucra55	99	00110	iyyyy24	8	iyyyy04	12	irriu03	50	irrus03	17	0	0	iucra55	9825	iucrb55	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iucfa55	99	00110	iyyyy24	8	iyyyy04	12	irriu03	50	irrus03	17	0	0	iucfa55	9825	iucfb55	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iuawa55	99	00001	iyyyy24	9	iyyyy04	13	irriu03	57	irria03	19	0	0	iuawa55	9825	iuawb55	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iuara55	99	00001	iyyyy24	9	iyyyy04	13	irriu03	57	irria03	19	0	0	iuara55	9825	iuarb55	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iuafa55	99	00001	iyyyy24	9	iyyyy04	13	irriu03	57	irria03	19	0	0	iuafa55	9825	iuafb55	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbwa04	1	11000	iyyyy12	2	iyyyy01	1	0	0	0	0	0	0	ilbwa04	9040	ilbwb04	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcwa04	1	00110	iyyyy12	2	iyyyy01	1	0	0	0	0	0	0	ilcwa04	9040	ilcwb04	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilawa04	1	00001	iyyyy05	1	iyyyy01	1	0	0	0	0	0	0	ilawa04	9040	ilawb04	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbwa07	3	11000	iyyyy12	6	iyyyy01	3	0	0	0	0	0	0	ilbwa07	9070	ilbwb07	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcwa07	3	00110	iyyyy12	6	iyyyy01	3	0	0	0	0	0	0	ilcwa07	9070	ilcwb07	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilawa07	3	00001	iyyyy05	3	iyyyy01	3	0	0	0	0	0	0	ilawa07	9070	ilawb07	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbwa10	7	11000	iyyyy12	15	iyyyy01	7	0	0	0	0	0	0	ilbwa10	9100	ilbwb10	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcwa10	7	00110	iyyyy12	15	iyyyy01	7	0	0	0	0	0	0	ilcwa10	9100	ilcwb10	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilawa10	7	00001	iyyyy05	7	iyyyy01	8	0	0	0	0	0	0	ilawa10	9100	ilawb10	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbwa13	11	11000	iyyyy13	7	iyyyy01	15	0	0	0	0	0	0	ilbwa13	9130	ilbwb13	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbra13	11	11000	iyyyy09	5	iyyyy01	15	0	0	0	0	0	0	ilbra13	9130	ilbrb13	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbfa13	11	11000	iyyyy09	5	iyyyy01	15	0	0	0	0	0	0	ilbfa13	9130	ilbfb13	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcwa13	11	00110	iyyyy13	7	iyyyy01	15	0	0	0	0	0	0	ilcwa13	9130	ilcwb13	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcra13	11	00110	iyyyy09	5	iyyyy01	15	0	0	0	0	0	0	ilcra13	9130	ilcrb13	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcfa13	11	00110	iyyyy09	5	iyyyy01	15	0	0	0	0	0	0	ilcfa13	9130	ilcfb13	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilawa13	11	00001	iyyyy05	16	iyyyy01	17	0	0	0	0	0	0	ilawa13	9130	ilawb13	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilara13	11	00001	iyyyy17	9	iyyyy01	17	0	0	0	0	0	0	ilara13	9130	ilarb13	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbwa16	15	11000	iyyyy13	12	iyyyy01	29	0	0	0	0	0	0	ilbwa16	9160	ilbwb16	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbra16	15	11000	iyyyy09	10	iyyyy01	29	0	0	0	0	0	0	ilbra16	9160	ilbrb16	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbfa16	15	11000	iyyyy09	10	iyyyy01	29	0	0	0	0	0	0	ilbfa16	9160	ilbfb16	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcwa16	15	00110	iyyyy13	12	iyyyy01	29	0	0	0	0	0	0	ilcwa16	9160	ilcwb16	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcra16	15	00110	iyyyy09	10	iyyyy01	29	0	0	0	0	0	0	ilcra16	9160	ilcrb16	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcfa16	15	00110	iyyyy09	10	iyyyy01	29	0	0	0	0	0	0	ilcfa16	9160	ilcfb16	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilawa16	15	00001	iyyyy05	30	iyyyy01	33	0	0	0	0	0	0	ilawa16	9160	ilawb16	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilara16	15	00001	iyyyy17	16	iyyyy01	33	0	0	0	0	0	0	ilara16	9160	ilarb16	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilafa16	15	00001	iyyyy05	30	iyyyy01	33	0	0	0	0	0	0	ilafa16	9160	ilafb16	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbwa19	20	11000	iyyyy13	21	iyyyy01	51	0	0	0	0	0	0	ilbwa19	9190	ilbwb19	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbra19	20	11000	iyyyy09	17	iyyyy01	51	0	0	0	0	0	0	ilbra19	9190	ilbrb19	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbfa19	20	11000	iyyyy09	17	iyyyy01	51	0	0	0	0	0	0	ilbfa19	9190	ilbfb19	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcwa19	20	00110	iyyyy13	21	iyyyy01	51	0	0	0	0	0	0	ilcwa19	9190	ilcwb19	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcra19	20	00110	iyyyy09	17	iyyyy01	51	0	0	0	0	0	0	ilcra19	9190	ilcrb19	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcfa19	20	00110	iyyyy09	17	iyyyy01	51	0	0	0	0	0	0	ilcfa19	9190	ilcfb19	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilawa19	20	00001	iyyyy05	52	iyyyy01	58	0	0	0	0	0	0	ilawa19	9190	ilawb19	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilara19	20	00001	iyyyy17	28	iyyyy01	58	0	0	0	0	0	0	ilara19	9190	ilarb19	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilafa19	20	00001	iyyyy05	52	iyyyy01	58	0	0	0	0	0	0	ilafa19	9190	ilafb19	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbwa21	24	11000	iyyyy13	30	iyyyy01	73	0	0	0	0	0	0	ilbwa21	9210	ilbwb21	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbra21	24	11000	iyyyy09	25	iyyyy01	73	0	0	0	0	0	0	ilbra21	9210	ilbrb21	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbfa21	24	11000	iyyyy09	25	iyyyy01	73	0	0	0	0	0	0	ilbfa21	9210	ilbfb21	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcwa21	24	00110	iyyyy13	30	iyyyy01	73	0	0	0	0	0	0	ilcwa21	9210	ilcwb21	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcra21	24	00110	iyyyy09	25	iyyyy01	73	0	0	0	0	0	0	ilcra21	9210	ilcrb21	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcfa21	24	00110	iyyyy09	25	iyyyy01	73	0	0	0	0	0	0	ilcfa21	9210	ilcfb21	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilawa21	24	00001	iyyyy05	75	iyyyy01	83	0	0	0	0	0	0	ilawa21	9210	ilawb21	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilara21	24	00001	iyyyy17	40	iyyyy01	83	0	0	0	0	0	0	ilara21	9210	ilarb21	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilafa21	24	00001	iyyyy05	75	iyyyy01	83	0	0	0	0	0	0	ilafa21	9210	ilafb21	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbwa23	27	11000	iyyyy13	28	iyyyy02	16	irriu01	4	0	0	0	0	ilbwa23	9230	ilbwb23	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbra23	27	11000	iyyyy09	23	iyyyy02	16	irriu01	4	0	0	0	0	ilbra23	9230	ilbrb23	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbfa23	27	11000	iyyyy09	23	iyyyy02	16	irriu01	4	0	0	0	0	ilbfa23	9230	ilbfb23	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcwa23	27	00110	iyyyy13	28	iyyyy02	16	irriu01	4	0	0	0	0	ilcwa23	9230	ilcwb23	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcra23	27	00110	iyyyy09	23	iyyyy02	16	irriu01	4	0	0	0	0	ilcra23	9230	ilcrb23	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcfa23	27	00110	iyyyy09	23	iyyyy02	16	irriu01	4	0	0	0	0	ilcfa23	9230	ilcfb23	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilawa23	27	00001	iyyyy06	15	iyyyy02	18	irriu01	4	0	0	0	0	ilawa23	9230	ilawb23	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilara23	27	00001	iyyyy17	37	iyyyy02	18	irriu01	4	0	0	0	0	ilara23	9230	ilarb23	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilafa23	27	00001	iyyyy06	15	iyyyy02	18	irriu01	4	0	0	0	0	ilafa23	9230	ilafb23	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbwa25	31	11000	iyyyy13	37	iyyyy02	21	irriu01	5	0	0	0	0	ilbwa25	9250	ilbwb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbra25	31	11000	iyyyy09	30	iyyyy02	21	irriu01	5	0	0	0	0	ilbra25	9250	ilbrb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbfa25	31	11000	iyyyy09	30	iyyyy02	21	irriu01	5	0	0	0	0	ilbfa25	9250	ilbfb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcwa25	31	00110	iyyyy13	37	iyyyy02	21	irriu01	5	0	0	0	0	ilcwa25	9250	ilcwb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcra25	31	00110	iyyyy09	30	iyyyy02	21	irriu01	5	0	0	0	0	ilcra25	9250	ilcrb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcfa25	31	00110	iyyyy09	30	iyyyy02	21	irriu01	5	0	0	0	0	ilcfa25	9250	ilcfb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilawa25	31	00001	iyyyy06	20	iyyyy02	24	irriu01	5	0	0	0	0	ilawa25	9250	ilawb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilara25	31	00001	iyyyy17	49	iyyyy02	24	irriu01	5	0	0	0	0	ilara25	9250	ilarb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilafa25	31	00001	iyyyy06	20	iyyyy02	24	irriu01	5	0	0	0	0	ilafa25	9250	ilafb25	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbwa27	36	11000	iyyyy14	9	iyyyy02	26	irriu01	6	0	0	0	0	ilbwa27	9270	ilbwb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbra27	36	11000	iyyyy10	12	iyyyy02	26	irriu01	6	0	0	0	0	ilbra27	9270	ilbrb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilbfa27	36	11000	iyyyy10	12	iyyyy02	26	irriu01	6	0	0	0	0	ilbfa27	9270	ilbfb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcwa27	36	00110	iyyyy14	9	iyyyy02	26	irriu01	6	0	0	0	0	ilcwa27	9270	ilcwb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcra27	36	00110	iyyyy10	12	iyyyy02	26	irriu01	6	0	0	0	0	ilcra27	9270	ilcrb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilcfa27	36	00110	iyyyy10	12	iyyyy02	26	irriu01	6	0	0	0	0	ilcfa27	9270	ilcfb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilawa27	36	00001	iyyyy06	25	iyyyy02	30	irriu01	6	0	0	0	0	ilawa27	9270	ilawb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ilara27	36	00001	iyyyy18	12	iyyyy02	30	irriu01	6	0	0	0	0	ilara27	9270	ilarb27	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
