clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	END
iycsf20	Прочный Модификатор Милосердия Перчатки 4~6	A30237	922	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1141	1	1	0	0	0	
iycsf21	Прочный Модификатор Милосердия Перчатки 3~7	A30237	923	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1142	1	1	0	0	0	
iycsf22	Прочный Модификатор Милосердия Перчатки 4~7	A30237	924	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1143	1	1	0	0	0	
iycsf23	Прочный Модификатор Милосердия Перчатки 5~7	A30237	925	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1144	1	1	0	0	0	
iycsf24	Прочный Модификатор Милосердия Перчатки 1~4	A30237	926	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1145	1	1	0	0	0	
iycsf25	Прочный Модификатор Милосердия Перчатки 1~5	A30237	927	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1146	1	1	0	0	0	
iycsf26	Прочный Модификатор Милосердия Перчатки 2~4	A30237	928	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1147	1	1	0	0	0	
iycsf27	Прочный Модификатор Милосердия Перчатки 2~5	A30237	929	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1148	1	1	0	0	0	
iycsf28	Прочный Модификатор Милосердия Перчатки 2~6	A30237	930	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1149	1	1	0	0	0	
iycsf29	Прочный Модификатор Милосердия Перчатки 3~6	A30237	931	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1150	1	1	0	0	0	
iycsf30	Прочный Модификатор Милосердия Перчатки 4~5	A30237	932	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1151	1	1	0	0	0	
iycsf31	Прочный Модификатор Милосердия Перчатки 5~6	A30237	933	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1152	1	1	0	0	0	
iycsf32	Прочный Модификатор Милосердия Перчатки 6~7	A30237	934	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1153	1	1	0	0	0	
iycsf33	Прочный Модификатор Милосердия Перчатки 1~4 [Тип В 	A30237	935	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1154	1	1	0	0	0	
iycsf34	Прочный Модификатор Милосердия Перчатки 1~5 [Тип В 	A30237	936	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1155	1	1	0	0	0	
iycsf35	Прочный Модификатор Милосердия Перчатки 2~4 [Тип В 	A30237	937	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1156	1	1	0	0	0	
iycsf36	Прочный Модификатор Милосердия Перчатки 2~5 [Тип В 	A30237	938	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1157	1	1	0	0	0	
iycsf37	Прочный Модификатор Милосердия Перчатки 2~6 [Тип В 	A30237	939	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1158	1	1	0	0	0	
iycsf38	Прочный Модификатор Милосердия Перчатки 3~6 [Тип В 	A30237	940	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1159	1	1	0	0	0	
iycsf39	Прочный Модификатор Милосердия Перчатки 4~5 [Тип В 	A30237	941	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1160	1	1	0	0	0	
iycsf40	Прочный Модификатор Милосердия Перчатки 5~6 [Тип В 	A30237	942	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1161	1	1	0	0	0	
iycsf41	Прочный Модификатор Милосердия Перчатки 6~7 [Тип В 	A30237	943	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1162	1	1	0	0	0	
iycsf42	Прочный Модификатор Милосердия Перчатки 1~4 [Тип C 	A30237	944	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1163	1	1	0	0	0	
iycsf43	Прочный Модификатор Милосердия Перчатки 1~5 [Тип C 	A30237	945	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1164	1	1	0	0	0	
iycsf44	Прочный Модификатор Милосердия Перчатки 2~4 [Тип C 	A30237	946	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1165	1	1	0	0	0	
iycsf45	Прочный Модификатор Милосердия Перчатки 2~5 [Тип C 	A30237	947	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1166	1	1	0	0	0	
iycsf46	Прочный Модификатор Милосердия Перчатки 2~6 [Тип C 	A30237	948	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1167	1	1	0	0	0	
iycsf47	Прочный Модификатор Милосердия Перчатки 3~6 [Тип C 	A30237	949	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1168	1	1	0	0	0	
iycsf48	Прочный Модификатор Милосердия Перчатки 4~5 [Тип C 	A30237	950	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1169	1	1	0	0	0	
iycsf49	Прочный Модификатор Милосердия Перчатки 5~6 [Тип C 	A30237	951	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1170	1	1	0	0	0	
iycsf50	Прочный Модификатор Милосердия Перчатки 3~4 [Тип C 	A30237	952	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1171	1	1	0	0	0	
iycsf51	Прочный Модификатор Милосердия Перчатки 3~5 [Тип C 	A30237	953	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1172	1	1	0	0	0	
iycsf52	Прочный Модификатор Милосердия Перчатки 4~6 [Тип C 	A30237	954	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1173	1	1	0	0	0	
iycsf53	Прочный Модификатор Милосердия Перчатки 3~7 [Тип C 	A30237	955	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1174	1	1	0	0	0	
iycsf54	Прочный Модификатор Милосердия Перчатки 4~7 [Тип C 	A30237	956	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1175	1	1	0	0	0	
iycsf55	Прочный Модификатор Милосердия Перчатки 5~7 [Тип C 	A30237	957	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1176	1	1	0	0	0	
iycsf56	Прочный Модификатор Милосердия Перчатки 6~7 [Тип C 	A30237	958	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1177	1	1	0	0	0	
iycsf57	Прочный Модификатор Грации Ботинки 3~4 [Тип В 	A30237	959	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1178	1	1	0	0	0	
iycsf58	Прочный Модификатор Грации Ботинки 3~5 [Тип В 	A30237	960	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1179	1	1	0	0	0	
iycsf59	Прочный Модификатор Грации Ботинки 4~6 [Тип В 	A30237	961	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1180	1	1	0	0	0	
iycsf60	Прочный Модификатор Грации Ботинки 3~7 [Тип В 	A30237	962	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1181	1	1	0	0	0	
iycsf61	Прочный Модификатор Грации Ботинки 4~7 [Тип В 	A30237	963	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1182	1	1	0	0	0	
iycsf62	Прочный Модификатор Грации Ботинки 5~7 [Тип В 	A30237	964	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1183	1	1	0	0	0	
iycsf63	Прочный Модификатор Грации Ботинки 3~4	A30237	965	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1184	1	1	0	0	0	
iycsf64	Прочный Модификатор Грации Ботинки 3~5	A30237	966	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1185	1	1	0	0	0	
iycsf65	Прочный Модификатор Грации Ботинки 4~6	A30237	967	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1186	1	1	0	0	0	
iycsf66	Прочный Модификатор Грации Ботинки 3~7	A30237	968	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1187	1	1	0	0	0	
iycsf67	Прочный Модификатор Грации Ботинки 4~7	A30237	969	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1188	1	1	0	0	0	
iycsf68	Прочный Модификатор Грации Ботинки 5~7	A30237	970	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1189	1	1	0	0	0	
iycsf69	Прочный Модификатор Грации Ботинки 1~4	A30237	971	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1190	1	1	0	0	0	
iycsf70	Прочный Модификатор Грации Ботинки 1~5	A30237	972	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1191	1	1	0	0	0	
iycsf71	Прочный Модификатор Грации Ботинки 2~4	A30237	973	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1192	1	1	0	0	0	
iycsf72	Прочный Модификатор Грации Ботинки 2~5	A30237	974	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1193	1	1	0	0	0	
iycsf73	Прочный Модификатор Грации Ботинки 2~6	A30237	975	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1194	1	1	0	0	0	
iycsf74	Прочный Модификатор Грации Ботинки 3~6	A30237	976	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1195	1	1	0	0	0	
iycsf75	Прочный Модификатор Грации Ботинки 4~5	A30237	977	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1196	1	1	0	0	0	
iycsf76	Прочный Модификатор Грации Ботинки 5~6	A30237	978	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1197	1	1	0	0	0	
iycsf77	Прочный Модификатор Грации Ботинки 6~7	A30237	979	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1198	1	1	0	0	0	
iycsf78	Прочный Модификатор Грации Ботинки 1~4 [Тип В 	A30237	980	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1199	1	1	0	0	0	
iycsf79	Прочный Модификатор Грации Ботинки 1~5 [Тип В 	A30237	981	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1200	1	1	0	0	0	
iycsf80	Прочный Модификатор Грации Ботинки 2~4 [Тип В 	A30237	982	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1201	1	1	0	0	0	
iycsf81	Прочный Модификатор Грации Ботинки 2~5 [Тип В 	A30237	983	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1202	1	1	0	0	0	
iycsf82	Прочный Модификатор Грации Ботинки 2~6 [Тип В 	A30237	984	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1203	1	1	0	0	0	
iycsf83	Прочный Модификатор Грации Ботинки 3~6 [Тип В 	A30237	985	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1204	1	1	0	0	0	
iycsf84	Прочный Модификатор Грации Ботинки 4~5 [Тип В 	A30237	986	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1205	1	1	0	0	0	
iycsf85	Прочный Модификатор Грации Ботинки 5~6 [Тип В 	A30237	987	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1206	1	1	0	0	0	
iycsf86	Прочный Модификатор Грации Ботинки 6~7 [Тип В 	A30237	988	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1207	1	1	0	0	0	
iycsf87	Прочный Модификатор Грации Ботинки 1~4 [Тип C 	A30237	989	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1208	1	1	0	0	0	
iycsf88	Прочный Модификатор Грации Ботинки 1~5 [Тип C 	A30237	990	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1209	1	1	0	0	0	
iycsf89	Прочный Модификатор Грации Ботинки 2~4 [Тип C 	A30237	991	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1210	1	1	0	0	0	
iycsf90	Прочный Модификатор Грации Ботинки 2~5 [Тип C 	A30237	992	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1211	1	1	0	0	0	
iycsf91	Прочный Модификатор Грации Ботинки 2~6 [Тип C 	A30237	993	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1212	1	1	0	0	0	
iycsf92	Прочный Модификатор Грации Ботинки 3~6 [Тип C 	A30237	994	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1213	1	1	0	0	0	
iycsf93	Прочный Модификатор Грации Ботинки 4~5 [Тип C 	A30237	995	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1214	1	1	0	0	0	
iycsf94	Прочный Модификатор Грации Ботинки 5~6 [Тип C 	A30237	996	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1215	1	1	0	0	0	
iycsf95	Прочный Модификатор Грации Ботинки 3~4 [Тип C 	A30237	997	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1216	1	1	0	0	0	
iycsf96	Прочный Модификатор Грации Ботинки 3~5 [Тип C 	A30237	998	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1217	1	1	0	0	0	
iycsf97	Прочный Модификатор Грации Ботинки 4~6 [Тип C 	A30237	999	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1218	1	1	0	0	0	
iycsf98	Прочный Модификатор Грации Ботинки 3~7 [Тип C 	A30237	1000	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1219	1	1	0	0	0	
iycsf99	Прочный Модификатор Грации Ботинки 4~7 [Тип C 	A30237	1001	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1220	1	1	0	0	0	
iycsg01	Прочный Модификатор Грации Ботинки 5~7 [Тип C 	A30237	1002	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1221	1	1	0	0	0	
iycsg02	Прочный Модификатор Грации Ботинки 6~7 [Тип C 	A30237	1003	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1222	1	1	0	0	0	
iycsg03	Прочный Модификатор Хаоса 3~4 [Тип В 	A30237	824	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1223	1	1	0	0	0	
iycsg04	Прочный Модификатор Хаоса 3~5 [Тип В 	A30237	825	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1224	1	1	0	0	0	
iycsg05	Прочный Модификатор Хаоса 4~6 [Тип В 	A30237	826	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1225	1	1	0	0	0	
iycsg06	Прочный Модификатор Хаоса 3~7 [Тип В 	A30237	827	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1226	1	1	0	0	0	
iycsg07	Прочный Модификатор Хаоса 4~7 [Тип В 	A30237	828	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1227	1	1	0	0	0	
iycsg08	Прочный Модификатор Хаоса 5~7 [Тип В 	A30237	829	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1228	1	1	0	0	0	
iycsg09	Прочный Модификатор Хаоса 3~4	A30237	830	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1229	1	1	0	0	0	
iycsg10	Прочный Модификатор Хаоса 3~5	A30237	831	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1230	1	1	0	0	0	
iycsg11	Прочный Модификатор Хаоса 4~6	A30237	832	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1231	1	1	0	0	0	
iycsg12	Прочный Модификатор Хаоса 3~7	A30237	833	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1232	1	1	0	0	0	
iycsg13	Прочный Модификатор Хаоса 4~7	A30237	834	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1233	1	1	0	0	0	
iycsg14	Прочный Модификатор Хаоса 5~7	A30237	835	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1234	1	1	0	0	0	
iycsg15	Прочный Модификатор Хаоса 1~4	A30237	836	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1235	1	1	0	0	0	
iycsg16	Прочный Модификатор Хаоса 1~5	A30237	837	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1236	1	1	0	0	0	
iycsg17	Прочный Модификатор Хаоса 2~4	A30237	838	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1237	1	1	0	0	0	
iycsg18	Прочный Модификатор Хаоса 2~5	A30237	839	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1238	1	1	0	0	0	
iycsg19	Прочный Модификатор Хаоса 2~6	A30237	840	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1239	1	1	0	0	0	
iycsg20	Прочный Модификатор Хаоса 3~6	A30237	841	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1240	1	1	0	0	0	
iycsg21	Прочный Модификатор Хаоса 4~5	A30237	842	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1241	1	1	0	0	0	
iycsg22	Прочный Модификатор Хаоса 5~6	A30237	843	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1242	1	1	0	0	0	
iycsg23	Прочный Модификатор Хаоса 6~7	A30237	844	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1243	1	1	0	0	0	
iycsg24	Прочный Модификатор Хаоса 1~4 [Тип В 	A30237	845	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1244	1	1	0	0	0	
iycsg25	Прочный Модификатор Хаоса 1~5 [Тип В 	A30237	846	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1245	1	1	0	0	0	
iycsg26	Прочный Модификатор Хаоса 2~4 [Тип В 	A30237	847	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1246	1	1	0	0	0	
iycsg27	Прочный Модификатор Хаоса 2~5 [Тип В 	A30237	848	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1247	1	1	0	0	0	
iycsg28	Прочный Модификатор Хаоса 2~6 [Тип В 	A30237	849	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1248	1	1	0	0	0	
iycsg29	Прочный Модификатор Хаоса 3~6 [Тип В 	A30237	850	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1249	1	1	0	0	0	
iycsg30	Прочный Модификатор Хаоса 4~5 [Тип В 	A30237	851	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1250	1	1	0	0	0	
iycsg31	Прочный Модификатор Хаоса 5~6 [Тип В 	A30237	852	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1251	1	1	0	0	0	
iycsg32	Прочный Модификатор Хаоса 6~7 [Тип В 	A30237	853	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1252	1	1	0	0	0	
iycsg33	Прочный Модификатор Хаоса 1~4 [Тип С 	A30237	854	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1253	1	1	0	0	0	
iycsg34	Прочный Модификатор Хаоса 1~5 [Тип С 	A30237	855	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1254	1	1	0	0	0	
iycsg35	Прочный Модификатор Хаоса 2~4 [Тип С 	A30237	856	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1255	1	1	0	0	0	
iycsg36	Прочный Модификатор Хаоса 2~5 [Тип С 	A30237	857	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1256	1	1	0	0	0	
iycsg37	Прочный Модификатор Хаоса 2~6 [Тип С 	A30237	858	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1257	1	1	0	0	0	
iycsg38	Прочный Модификатор Хаоса 3~6 [Тип С 	A30237	859	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1258	1	1	0	0	0	
iycsg39	Прочный Модификатор Хаоса 4~5 [Тип С 	A30237	860	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1259	1	1	0	0	0	
iycsg40	Прочный Модификатор Хаоса 5~6 [Тип С 	A30237	861	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1260	1	1	0	0	0	
iycsg41	Прочный Модификатор Хаоса 3~4 [Тип С 	A30237	862	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1261	1	1	0	0	0	
iycsg42	Прочный Модификатор Хаоса 3~5 [Тип С 	A30237	863	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1262	1	1	0	0	0	
iycsg43	Прочный Модификатор Хаоса 4~6 [Тип С 	A30237	864	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1263	1	1	0	0	0	
iycsg44	Прочный Модификатор Хаоса 3~7 [Тип С 	A30237	865	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1264	1	1	0	0	0	
iycsg45	Прочный Модификатор Хаоса 4~7 [Тип С 	A30237	866	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1265	1	1	0	0	0	
iycsg46	Прочный Модификатор Хаоса 5~7 [Тип С 	A30237	867	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1266	1	1	0	0	0	
iycsg47	Прочный Модификатор Хаоса 6~7 [Тип С 	A30237	868	11111	20	0	0	1	0	0	0	0	1	0	1	0	1	1267	1	1	0	0	0	
iyrel04	Печать Обояния	A30237	423	11111	20	0	0	1	0	0	0	0	1	1	1	1	1	1268	1	0	0	0	0	
iytrp01	Ловушка 50Лв	A30237	1005	11111	20	0	0	1	0	0	0	0	1	1	1	1	1	1269	1	0	0	0	0	
iytrp02	Ловушка 50Лв	A30237	1006	11111	20	0	0	1	0	0	0	0	1	1	1	1	1	1270	1	0	0	0	0	
iytrp03	Ловушка 53Лв	A30237	1007	11111	20	0	0	1	0	0	0	0	1	1	1	1	1	1271	1	0	0	0	0	
iytrp04	Ловушка 53Лв	A30237	1008	11111	20	0	0	1	0	0	0	0	1	1	1	1	1	1272	1	0	0	0	0	
iytrp05	Ловушка 55Лв	A30237	1009	11111	20	0	0	1	0	0	0	0	1	1	1	1	1	1273	1	0	0	0	0	
iytrp06	Ловушка 55Лв	A30237	1010	11111	20	0	0	1	0	0	0	0	1	1	1	1	1	1274	1	0	0	0	0	
iybom01	Брилиантовое Ожерелье Королевы Калиан	A30237	1011	11111	20	0	0	100000000	0	0	0	0	1	1	1	1	1	1275	1	0	0	0	0	
iybom02	Статуэтка Золотого Поросенка	A30237	1012	11111	20	0	0	60000000	0	0	0	0	1	1	1	1	1	1276	1	0	0	0	0	
iybom03	Статуэтка Серебряного Поросенка	A30237	1013	11111	20	0	0	20000000	0	0	0	0	1	1	1	1	1	1277	1	0	0	0	0	
iybom04	Мусор	A30237	1014	11111	20	0	0	200000	0	0	0	0	1	1	1	1	1	1278	1	0	0	0	0	
iybom05	Контейнер	A30237	1015	11111	20	0	0	100000	0	0	0	0	1	1	1	1	1	1279	1	0	0	0	0	
iybom06	Часть контейнера	A30237	1016	11111	20	0	0	60000	0	0	0	0	1	1	1	1	1	1280	1	0	0	0	0	
