string[64]	dword	string[64]	dword	string[64]	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iycsf53	1	A30237	955	Прочный Модификатор Милосердия Перчатки 3~7 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf53	1	0	
iycsf54	1	A30237	956	Прочный Модификатор Милосердия Перчатки 4~7 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf54	1	0	
iycsf55	1	A30237	957	Прочный Модификатор Милосердия Перчатки 5~7 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf55	1	0	
iycsf56	1	A30237	958	Прочный Модификатор Милосердия Перчатки 6~7 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf56	1	0	
iycsf57	1	A30237	959	Прочный Модификатор Грации Ботинки 3~4 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf57	1	0	
iycsf58	1	A30237	960	Прочный Модификатор Грации Ботинки 3~5 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf58	1	0	
iycsf59	1	A30237	961	Прочный Модификатор Грации Ботинки 4~6 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf59	1	0	
iycsf60	1	A30237	962	Прочный Модификатор Грации Ботинки 3~7 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf60	1	0	
iycsf61	1	A30237	963	Прочный Модификатор Грации Ботинки 4~7 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf61	1	0	
iycsf62	1	A30237	964	Прочный Модификатор Грации Ботинки 5~7 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf62	1	0	
iycsf63	1	A30237	965	Прочный Модификатор Грации Ботинки 3~4	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf63	1	0	
iycsf64	1	A30237	966	Прочный Модификатор Грации Ботинки 3~5	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf64	1	0	
iycsf65	1	A30237	967	Прочный Модификатор Грации Ботинки 4~6	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf65	1	0	
iycsf66	1	A30237	968	Прочный Модификатор Грации Ботинки 3~7	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf66	1	0	
iycsf67	1	A30237	969	Прочный Модификатор Грации Ботинки 4~7	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf67	1	0	
iycsf68	1	A30237	970	Прочный Модификатор Грации Ботинки 5~7	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf68	1	0	
iycsf69	1	A30237	971	Прочный Модификатор Грации Ботинки 1~4	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf69	1	0	
iycsf70	1	A30237	972	Прочный Модификатор Грации Ботинки 1~5	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf70	1	0	
iycsf71	1	A30237	973	Прочный Модификатор Грации Ботинки 2~4	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf71	1	0	
iycsf72	1	A30237	974	Прочный Модификатор Грации Ботинки 2~5	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf72	1	0	
iycsf73	1	A30237	975	Прочный Модификатор Грации Ботинки 2~6	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf73	1	0	
iycsf74	1	A30237	976	Прочный Модификатор Грации Ботинки 3~6	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf74	1	0	
iycsf75	1	A30237	977	Прочный Модификатор Грации Ботинки 4~5	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf75	1	0	
iycsf76	1	A30237	978	Прочный Модификатор Грации Ботинки 5~6	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf76	1	0	
iycsf77	1	A30237	979	Прочный Модификатор Грации Ботинки 6~7	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf77	1	0	
iycsf78	1	A30237	980	Прочный Модификатор Грации Ботинки 1~4 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf78	1	0	
iycsf79	1	A30237	981	Прочный Модификатор Грации Ботинки 1~5 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf79	1	0	
iycsf80	1	A30237	982	Прочный Модификатор Грации Ботинки 2~4 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf80	1	0	
iycsf81	1	A30237	983	Прочный Модификатор Грации Ботинки 2~5 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf81	1	0	
iycsf82	1	A30237	984	Прочный Модификатор Грации Ботинки 2~6 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf82	1	0	
iycsf83	1	A30237	985	Прочный Модификатор Грации Ботинки 3~6 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf83	1	0	
iycsf84	1	A30237	986	Прочный Модификатор Грации Ботинки 4~5 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf84	1	0	
iycsf85	1	A30237	987	Прочный Модификатор Грации Ботинки 5~6 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf85	1	0	
iycsf86	1	A30237	988	Прочный Модификатор Грации Ботинки 6~7 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf86	1	0	
iycsf87	1	A30237	989	Прочный Модификатор Грации Ботинки 1~4 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf87	1	0	
iycsf88	1	A30237	990	Прочный Модификатор Грации Ботинки 1~5 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf88	1	0	
iycsf89	1	A30237	991	Прочный Модификатор Грации Ботинки 2~4 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf89	1	0	
iycsf90	1	A30237	992	Прочный Модификатор Грации Ботинки 2~5 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf90	1	0	
iycsf91	1	A30237	993	Прочный Модификатор Грации Ботинки 2~6 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf91	1	0	
iycsf92	1	A30237	994	Прочный Модификатор Грации Ботинки 3~6 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf92	1	0	
iycsf93	1	A30237	995	Прочный Модификатор Грации Ботинки 4~5 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf93	1	0	
iycsf94	1	A30237	996	Прочный Модификатор Грации Ботинки 5~6 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf94	1	0	
iycsf95	1	A30237	997	Прочный Модификатор Грации Ботинки 3~4 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf95	1	0	
iycsf96	1	A30237	998	Прочный Модификатор Грации Ботинки 3~5 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf96	1	0	
iycsf97	1	A30237	999	Прочный Модификатор Грации Ботинки 4~6 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf97	1	0	
iycsf98	1	A30237	1000	Прочный Модификатор Грации Ботинки 3~7 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf98	1	0	
iycsf99	1	A30237	1001	Прочный Модификатор Грации Ботинки 4~7 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsf99	1	0	
iycsg01	1	A30237	1002	Прочный Модификатор Грации Ботинки 5~7 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg01	1	0	
iycsg02	1	A30237	1003	Прочный Модификатор Грации Ботинки 6~7 [Тип C 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg02	1	0	
iycsg03	1	A30237	824	Прочный Модификатор Хаоса 3~4 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg03	1	0	
iycsg04	1	A30237	825	Прочный Модификатор Хаоса 3~5 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg04	1	0	
iycsg05	1	A30237	826	Прочный Модификатор Хаоса 4~6 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg05	1	0	
iycsg06	1	A30237	827	Прочный Модификатор Хаоса 3~7 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg06	1	0	
iycsg07	1	A30237	828	Прочный Модификатор Хаоса 4~7 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg07	1	0	
iycsg08	1	A30237	829	Прочный Модификатор Хаоса 5~7 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg08	1	0	
iycsg09	1	A30237	830	Прочный Модификатор Хаоса 3~4	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg09	1	0	
iycsg10	1	A30237	831	Прочный Модификатор Хаоса 3~5	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg10	1	0	
iycsg11	1	A30237	832	Прочный Модификатор Хаоса 4~6	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg11	1	0	
iycsg12	1	A30237	833	Прочный Модификатор Хаоса 3~7	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg12	1	0	
iycsg13	1	A30237	834	Прочный Модификатор Хаоса 4~7	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg13	1	0	
iycsg14	1	A30237	835	Прочный Модификатор Хаоса 5~7	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg14	1	0	
iycsg15	1	A30237	836	Прочный Модификатор Хаоса 1~4	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg15	1	0	
iycsg16	1	A30237	837	Прочный Модификатор Хаоса 1~5	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg16	1	0	
iycsg17	1	A30237	838	Прочный Модификатор Хаоса 2~4	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg17	1	0	
iycsg18	1	A30237	839	Прочный Модификатор Хаоса 2~5	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg18	1	0	
iycsg19	1	A30237	840	Прочный Модификатор Хаоса 2~6	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg19	1	0	
iycsg20	1	A30237	841	Прочный Модификатор Хаоса 3~6	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg20	1	0	
iycsg21	1	A30237	842	Прочный Модификатор Хаоса 4~5	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg21	1	0	
iycsg22	1	A30237	843	Прочный Модификатор Хаоса 5~6	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg22	1	0	
iycsg23	1	A30237	844	Прочный Модификатор Хаоса 6~7	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg23	1	0	
iycsg24	1	A30237	845	Прочный Модификатор Хаоса 1~4 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg24	1	0	
iycsg25	1	A30237	846	Прочный Модификатор Хаоса 1~5 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg25	1	0	
iycsg26	1	A30237	847	Прочный Модификатор Хаоса 2~4 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg26	1	0	
iycsg27	1	A30237	848	Прочный Модификатор Хаоса 2~5 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg27	1	0	
iycsg28	1	A30237	849	Прочный Модификатор Хаоса 2~6 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg28	1	0	
iycsg29	1	A30237	850	Прочный Модификатор Хаоса 3~6 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg29	1	0	
iycsg30	1	A30237	851	Прочный Модификатор Хаоса 4~5 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg30	1	0	
iycsg31	1	A30237	852	Прочный Модификатор Хаоса 5~6 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg31	1	0	
iycsg32	1	A30237	853	Прочный Модификатор Хаоса 6~7 [Тип В 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg32	1	0	
iycsg33	1	A30237	854	Прочный Модификатор Хаоса 1~4 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg33	1	0	
iycsg34	1	A30237	855	Прочный Модификатор Хаоса 1~5 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg34	1	0	
iycsg35	1	A30237	856	Прочный Модификатор Хаоса 2~4 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg35	1	0	
iycsg36	1	A30237	857	Прочный Модификатор Хаоса 2~5 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg36	1	0	
iycsg37	1	A30237	858	Прочный Модификатор Хаоса 2~6 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg37	1	0	
iycsg38	1	A30237	859	Прочный Модификатор Хаоса 3~6 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg38	1	0	
iycsg39	1	A30237	860	Прочный Модификатор Хаоса 4~5 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg39	1	0	
iycsg40	1	A30237	861	Прочный Модификатор Хаоса 5~6 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg40	1	0	
iycsg41	1	A30237	862	Прочный Модификатор Хаоса 3~4 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg41	1	0	
iycsg42	1	A30237	863	Прочный Модификатор Хаоса 3~5 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg42	1	0	
iycsg43	1	A30237	864	Прочный Модификатор Хаоса 4~6 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg43	1	0	
iycsg44	1	A30237	865	Прочный Модификатор Хаоса 3~7 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg44	1	0	
iycsg45	1	A30237	866	Прочный Модификатор Хаоса 4~7 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg45	1	0	
iycsg46	1	A30237	867	Прочный Модификатор Хаоса 5~7 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg46	1	0	
iycsg47	1	A30237	868	Прочный Модификатор Хаоса 6~7 [Тип С 	302	300	11111	0	1	0	0	0	0	1	1	0	0	1	1	tiycsg47	1	0	
iyrel04	1	A30237	423	Печать Обояния	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiyrel04	0	0	
iytrp01	1	A30237	1005	Ловушка 50Лв	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiytrp01	0	0	
iytrp02	1	A30237	1006	Ловушка 50Лв	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiytrp02	0	0	
iytrp03	1	A30237	1007	Ловушка 53Лв	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiytrp03	0	0	
iytrp04	1	A30237	1008	Ловушка 53Лв	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiytrp04	0	0	
iytrp05	1	A30237	1009	Ловушка 55Лв	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiytrp05	0	0	
iytrp06	1	A30237	1010	Ловушка 55Лв	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiytrp06	0	0	
iybom01	1	A30237	1011	Брилиантовое Ожерелье Королевы Калиан	302	300	11111	0	100000000	0	0	0	0	1	1	1	1	1	1	tiybom01	0	0	
iybom02	1	A30237	1012	Статуэтка Золотого Поросенка	302	300	11111	0	60000000	0	0	0	0	1	1	1	1	1	1	tiybom02	0	0	
iybom03	1	A30237	1013	Статуэтка Серебряного Поросенка	302	300	11111	0	20000000	0	0	0	0	1	1	1	1	1	1	tiybom03	0	0	
iybom04	1	A30237	1014	Мусор	302	300	11111	0	200000	0	0	0	0	1	1	1	1	1	1	tiybom04	0	0	
iybom05	1	A30237	1015	Контейнер	302	300	11111	0	100000	0	0	0	0	1	1	1	1	1	1	tiybom05	0	0	
iybom06	1	A30237	1016	Часть контейнера	302	300	11111	0	60000	0	0	0	0	1	1	1	1	1	1	tiybom06	0	0	
iybom07	1	A30237	1017	Туалет	302	300	11111	0	60000	0	0	0	0	1	1	1	1	1	1	tiybom07	0	0	
iynac01	1	A30237	1018	Именная Карта R	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac01	0	0	
iynac02	1	A30237	1019	Именная Карта F	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac02	0	0	
iynac03	1	A30237	1020	Именная Карта C	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac03	0	0	
iynac04	1	A30237	1021	Именная Карта C	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac04	0	0	
iynac05	1	A30237	1022	Именная Карта R	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac05	0	0	
iynac06	1	A30237	1035	Именная Карта Co	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac06	0	0	
iynac07	1	A30237	1036	Именная Карта ra	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac07	0	0	
iynac08	1	A30237	1032	Именная Карта Bel	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac08	0	0	
iynac09	1	A30237	1033	Именная Карта la	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac09	0	0	
iynac10	1	A30237	1034	Именная Карта to	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac10	0	0	
iynac11	1	A30237	1037	Именная Карта A	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac11	0	0	
iynac12	1	A30237	1038	Именная Карта cc	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac12	0	0	
iynac13	1	A30237	1039	Именная Карта re	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac13	0	0	
iynac14	1	A30237	1040	Именная Карта ti	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac14	0	0	
iynac15	1	A30237	1041	Именная Карта a	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac15	0	0	
iynac16	1	A30237	1028	Именная Карта Ka	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac16	0	0	
iynac17	1	A30237	1029	Именная Карта R	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac17	0	0	
iynac18	1	A30237	1030	Именная Карта Tel	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac18	0	0	
iynac19	1	A30237	1031	Именная Карта la	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac19	0	0	
iynac20	1	A30237	1025	Именная Карта No	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac20	0	0	
iynac21	1	A30237	1026	Именная Карта Va	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac21	0	0	
iynac22	1	A30237	1027	Именная Карта S	302	300	11111	0	1	0	0	0	0	1	1	1	1	1	1	tiynac22	0	0	
iynac23	1	A30237	1042	RF Купон	302	300	11111	0	40000000	0	0	0	0	1	1	1	1	1	1	tiynac23	0	0	
iynac24	1	A30237	1043	CCR Купон	302	300	11111	0	60000000	0	0	0	0	1	1	1	1	1	1	tiynac24	0	0	
iynac25	1	A30237	1047	Кора Купон	302	300	11111	0	30000000	0	0	0	0	1	1	1	1	1	1	tiynac25	0	0	
iynac26	1	A30237	1046	Беллато Купон	302	300	11111	0	50000000	0	0	0	0	1	1	1	1	1	1	tiynac26	0	0	
iynac27	1	A30237	1048	Акретия Купон	302	300	11111	0	80000000	0	0	0	0	1	1	1	1	1	1	tiynac27	0	0	
iynac28	1	A30237	1045	Картела Купон	302	300	11111	0	20000000	0	0	0	0	1	1	1	1	1	1	tiynac28	0	0	
iynac29	1	A30237	1044	Новус Купон	302	300	11111	0	10000000	0	0	0	0	1	1	1	1	1	1	tiynac29	0	0	
iyboa01	1	A30237	279	Вампирический Бустер	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyboa01	0	0	
iyboa02	1	A30237	274	Бустер Боли	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyboa02	0	0	
iyboa03	1	A30237	277	Бустер Силы	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyboa03	0	0	
iyboa04	1	A30237	280	Бустер Защиты	302	300	11111	0	10000	0	0	0	0	100	1	0	0	1	1	tiyboa04	0	0	
iyqst01	1	A30200	1049	Проба ДНК типа А	302	300	11111	0	1000000	0	0	0	0	10000	1	0	0	1	1	tiyqst01	0	0	
iyqst02	1	A30200	1049	Проба ДНК типа B	302	300	11111	0	1000000	0	0	0	0	10000	1	0	0	1	1	tiyqst02	0	0	
iyqst03	1	A30200	1049	Проба ДНК типа C	302	300	11111	0	1000000	0	0	0	0	10000	1	0	0	1	1	tiyqst03	0	0	
iyqst04	1	A30200	1049	Проба ДНК типа D	302	300	11111	0	1000000	0	0	0	0	10000	1	0	0	1	1	tiyqst04	0	0	
iyqst05	1	A30200	1049	Проба ДНК типа E	302	300	11111	0	1000000	0	0	0	0	10000	1	0	0	1	1	tiyqst05	0	0	
iyqst06	1	A30200	1049	Проба ДНК типа F	302	300	11111	0	1000000	0	0	0	0	10000	1	0	0	1	1	tiyqst06	0	0	
iyqst07	1	A30200	1049	Проба ДНК типа G	302	300	11111	0	1000000	0	0	0	0	10000	1	0	0	1	1	tiyqst07	0	0	
