string[64]	dword	dword	dword	string[64]	string[64]	string[64]	string[64]	dword	dword	dword	string[64]	string[64]	string[64]	dword	string[64]	dword	dword	dword	dword	dword	dword	string[8]	dword	string[8]	dword	string[8]	dword	float	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	long	string[64]	dword	dword	float	float	float	float	float	float	float	dword	dword	dword	dword	dword	dword	float	float	float	float	float	float	float	dword	dword	float	float	float	float	float	float	float	dword	dword	float	float	float	float	float	float	float	dword	dword	float	float	float	float	float	float	float	dword	dword	float	float	float	float	float	float	float	dword	dword	dword	dword	dword	dword	dword	dword	float	float	float	float	dword	END
7F12B	-1	0	11	-1	-1	BF3 2 3	BF3 2 3	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F12C	-1	0	11	-1	-1	BF3 3 1	BF3 3 1	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F12D	-1	0	11	-1	-1	BF3 3 2	BF3 3 2	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F12E	-1	0	11	-1	-1	BF3 3 3	BF3 3 3	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F12F	-1	0	11	-1	-1	BF3 4 1	BF3 4 1	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F130	-1	0	11	-1	-1	BF3 4 2	BF3 4 2	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F131	-1	0	11	-1	-1	BF3 4 3	BF3 4 3	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F132	-1	0	11	-1	-1	BF3 5 1	BF3 5 1	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F133	-1	0	11	-1	-1	BF3 5 2	BF3 5 2	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F134	-1	0	11	-1	-1	BF3 5 3	BF3 5 3	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F135	-1	0	11	-1	-1	BF3 6 1	BF3 6 1	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F136	-1	0	11	-1	-1	BF3 6 2	BF3 6 2	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F137	-1	0	11	-1	-1	BF3 6 3	BF3 6 3	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F138	-1	0	11	-1	-1	BF3 7 1	BF3 7 1	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F139	-1	0	11	-1	-1	BF3 7 2	BF3 7 2	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F13A	-1	0	11	-1	-1	BF3 7 3	BF3 7 3	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F13B	-1	0	11	-1	-1	BF3 8 1	BF3 8 1	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F13C	-1	0	11	-1	-1	BF3 8 2	BF3 8 2	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
7F13D	-1	0	11	-1	-1	BF3 8 3	BF3 8 3	2	1	0	110000	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
8F13E	-1	77	9	-1	-1	Медитация	Concentration	0	1	1	001100	10000	100000000000	-1	0000000000000000	0	-1	-1	0	0	120	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	0	0	4	0,349999994	0,349999994	0,349999994	0,349999994	0,349999994	0,349999994	0,349999994	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	120	120	120	120	120	120	0	0	0	0	0	6	
8F13F	-1	0	9	-1	-1	CF1 1 2	CF1 1 2	0	1	0	001100	00000	100000000000	-1	0000000000000000	0	-1	-1	0	60	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
8F140	-1	0	9	-1	-1	CF1 1 3	CF1 1 3	0	1	0	001100	00000	100000000000	-1	0000000000000000	0	-1	-1	0	60	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
8F141	-1	0	9	-1	-1	CF1 2 1	CF1 2 1	0	1	0	001100	00000	100000000000	-1	0000000000000000	0	-1	-1	0	60	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
8F142	-1	0	9	-1	-1	CF1 2 2	CF1 2 2	0	1	0	001100	00000	100000000000	-1	0000000000000000	0	-1	-1	0	60	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
8F143	-1	0	9	-1	-1	CF1 2 3	CF1 2 3	0	1	0	001100	00000	100000000000	-1	0000000000000000	0	-1	-1	0	60	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
8F144	-1	78	10	-1	-1	Концентрация	Meditation	1	1	1	001100	10000	100000000000	-1	0000000001000000	0	-1	-1	0	90	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	0	1	14	20	20	20	20	20	20	20	1	31	30	30	30	30	30	30	30	0	4	0,100000001	0,100000001	0,100000001	0,100000001	0,100000001	0,100000001	0,100000001	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	240	240	240	240	240	240	240	0	0	0	0	0	6	
8F145	-1	79	10	-1	-1	Каменное проклятье	StoneCurse	1	1	1	001100	00110	100000000000	-1	0000000001000000	0	-1	-1	0	90	0	-1	-1	-1	-1	-1	-1	60000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	2	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	30	30	30	30	30	30	0	0	0	0	0	6	
81146	-1	80	10	-1	-1	Магический удар	StrikingForce	1	1	1	001100	00110	100000000000	-1	0000000001000000	0	-1	-1	0	90	120	-1	-1	-1	-1	-1	-1	30000	0	-1	-1	-1	1	0	0	0	0	0	0	0	7880	7880	7880	7880	7880	7880	7880	3,051758051	0	160	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	
8F147	-1	81	10	-1	-1	Щит Дайсема	ForceShield	1	1	1	001100	10000	100000000000	-1	0000000001000000	0	-1	-1	0	90	0	-1	-1	-1	-1	-1	-1	60000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	0	2	22	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	60	60	60	60	60	60	0	0	0	0	0	6	
8F148	-1	82	10	-1	-1	Перенос	ReturnGate(C)	1	1	1	001100	10000	100000000000	-1	0000000001000000	0	-1	-1	0	90	0	-1	-1	-1	-1	-1	-1	300000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	
8F149	-1	83	10	-1	-1	Спасение	Escape(C)	1	1	1	001100	10000	100000000000	-1	0000000001000000	0	-1	-1	0	90	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	6	
8F14A	-1	84	10	-1	-1	Маяк Восстановления	AnimusRest	1	1	1	001100	10000	100000000000	-1	0000000001000000	0	-1	-1	0	90	0	-1	-1	-1	-1	-1	-1	120000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	6	
8F14B	-1	85	10	-1	-1	Маяк Вечности	FastRecall	1	1	1	001100	10000	100000000000	-1	0000000001000000	0	-1	-1	0	90	0	-1	-1	-1	-1	-1	-1	120000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	34	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	6	
8F14C	-1	86	10	-1	-1	Маяк Могущества	MaximumAnimus	1	1	1	001100	10000	100000000000	-1	0000000001000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	30000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	0	0	22	0,5	0,5	0,5	0,5	0,5	0,5	0,5	0	30	0,300000012	0,300000012	0,300000012	0,300000012	0,300000012	0,300000012	0,300000012	2	39	10	10	10	10	10	10	10	0	31	0,300000012	0,300000012	0,300000012	0,300000012	0,300000012	0,300000012	0,300000012	-1	-1	-1	-1	-1	-1	-1	-1	-1	240	240	240	240	240	240	240	0	0	0	0	0	-1	
8F14D	-1	153	10	-1	-1	Борьба за Жизнь	LifeConflict	1	1	1	001100	01000	100000000000	-1	0000000001000000	0	-1	-1	0	1700	300	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	0	0	9	0,100000001	0,100000001	0,100000001	0,100000001	0,100000001	0,100000001	0,100000001	0	2	0,050000001	0,050000001	0,050000001	0,050000001	0,050000001	0,050000001	0,050000001	0	3	0,050000001	0,050000001	0,050000001	0,050000001	0,050000001	0,050000001	0,050000001	0	4	0,050000001	0,050000001	0,050000001	0,050000001	0,050000001	0,050000001	0,050000001	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	300	300	300	300	300	300	0	0	0	0	0	6	
8F14E	-1	0	10	-1	-1	CF2 4 2	CF2 4 2	1	1	0	001100	00000	100000000000	-1	0000000000000000	0	-1	-1	0	90	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
8F14F	-1	0	10	-1	-1	CF2 4 3	CF2 4 3	1	1	0	001100	00000	100000000000	-1	0000000000000000	0	-1	-1	0	90	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
8F150	-1	0	11	-1	-1	CF3 1 1	CF3 1 1	2	1	0	001100	00000	100000000000	-1	0000000000000000	0	-1	-1	0	120	0	-1	-1	-1	-1	-1	-1	10000	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	
