string[64]	dword	dword	dword	string[64]	string[64]	string[64]	string[64]	dword	dword	dword	string[64]	string[64]	string[64]	dword	string[64]	dword	dword	dword	dword	dword	dword	string[8]	dword	string[8]	dword	string[8]	dword	float	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	string[64]	dword	dword	float	float	float	float	float	float	float	dword	dword	dword	dword	dword	dword	float	float	float	float	float	float	float	dword	dword	float	float	float	float	float	float	float	dword	dword	float	float	float	float	float	float	float	dword	dword	float	float	float	float	float	float	float	dword	dword	float	float	float	float	float	float	float	dword	dword	dword	dword	dword	dword	dword	dword	float	float	float	float	dword	END
105	-1	33	-1	-1	-1	Допинг FP+50	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	50	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
106	-1	34	-1	-1	-1	Допинг FP+125	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	125	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
107	-1	35	-1	-1	-1	Допинг FP+250	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	250	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
108	-1	36	-1	-1	-1	Допинг FP+500	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	500	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
109	-1	37	-1	-1	-1	Допинг FP+1000	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	1000	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
10A	-1	38	-1	-1	-1	Допинг FP+1500	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	1500	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
10B	-1	39	-1	-1	-1	Допинг FP+2000	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	2000	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
10C	-1	40	-1	-1	-1	Допинг FP+2500	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	2500	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
10D	-1	41	-1	-1	-1	Допинг FP+50	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	50	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
10E	-1	42	-1	-1	-1	Допинг FP+125	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	125	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
10F	-1	43	-1	-1	-1	Допинг FP+250	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	250	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
110	-1	44	-1	-1	-1	Допинг FP+500	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	500	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
111	-1	45	-1	-1	-1	Допинг FP+1000	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	1000	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
112	-1	46	-1	-1	-1	Допинг FP+1500	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	1500	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
113	-1	47	-1	-1	-1	Допинг FP+2000	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	2000	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
114	-1	48	-1	-1	-1	Допинг FP+2500	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	38	1	2500	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
115	-1	265	-1	-1	-1	Изменение имени	0	0	1	1	111110	11000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	47	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
116	-1	263	-1	-1	-1	Вызов	0	0	1	1	111110	01000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	48	1	4	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
117	-1	264	-1	-1	-1	Телепорт	0	0	1	1	111110	01000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	49	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
118	-1	63	-1	-1	-1	Допинг 1 процента опыта	0	0	1	1	111110	11000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	50	1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
119	-1	63	-1	-1	-1	Допинг 100 миллионов опыта	0	0	1	1	111110	11000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	51	1	100000000	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	
11A	-1	268	-1	-1	-1	Допинг показателя защиты	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	31	1	200	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	
11B	-1	276	-1	-1	-1	Руна Изгнания	0	0	1	1	111110	00100	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	0	-1	-1	0	2	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	0	0	0	0	0	0	0	0	0	0	0	6	
11C	-1	274	-1	-1	-1	Руна разрушения	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	35	1	4	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	
11D	-1	280	-1	-1	-1	Руна Забвения	0	0	1	1	111110	00100	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	0	-1	-1	0	2	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	0	0	0	0	0	0	0	0	0	0	0	6	
11E	-1	279	-1	-1	-1	Руна Противодействия	0	0	1	1	111110	00100	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	0	0	-1	0	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	0	0	0	0	0	0	0	0	0	0	0	6	
11F	-1	273	-1	-1	-1	Руна Тьмы	0	0	1	1	111110	00100	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	-1	0	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	2	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	0	0	0	0	0	0	0	0	0	0	0	6	
120	-1	278	-1	-1	-1	Руна Вампира	0	0	1	1	111110	00100	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	27	1	5000	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	6	
121	-1	277	-1	-1	-1	Руна Быстроты	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	1	-1	-1	0	1	20	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	0	0	0	0	0	0	0	0	0	0	0	1	
122	-1	281	-1	-1	-1	Руна Спасения	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	
123	-1	275	-1	-1	-1	Руна Защиты	0	0	1	1	111110	11000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	2	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	0	0	0	0	0	0	0	0	0	0	0	6	
124	-1	268	-1	-1	-1	Допинг показателя защиты 150	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	31	1	150	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	
125	-1	268	-1	-1	-1	Допинг показателя защиты 100	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	31	1	100	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	
126	-1	268	-1	-1	-1	Допинг показателя защиты 50	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	31	1	50	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	
127	-1	268	-1	-1	-1	Допинг показателя защиты 40	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	31	1	40	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	
128	-1	268	-1	-1	-1	Допинг показателя защиты 30	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	31	1	30	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	
129	-1	268	-1	-1	-1	Допинг показателя защиты 20	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	31	1	20	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	
12A	-1	268	-1	-1	-1	Допинг показателя защиты 10	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	31	1	10	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	
12B	-1	282	-1	-1	-1	Детектор Ловушек 5 сек.	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	-1	0	2	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	0	0	0	0	0	0	0	0	0	0	0	1	
12C	-1	283	-1	-1	-1	Детектор Ловушек 1 мин.	0	0	1	1	111110	10000	100000000000	-1	1111111111111111	0	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	0	8	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	-1	0	2	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	0	0	0	0	0	0	0	0	0	0	0	1	
